inst#,actual,predicted,error
768,213.31,261.8,48.49
769,246.8,246.8,0
770,359.11,350.91,-8.2
771,302.81,256.552,-46.258
772,309.9,213.66,-96.24
773,224.8,224.8,0
774,185.8,175.426,-10.374
775,196.3,200.8,4.5
776,293.8,237.005,-56.795
777,275,307.95,32.95
778,192.8,172.79,-20.01
779,198.3,148.601,-49.699
780,292.9,292.9,0
781,107.98,119.138,11.158
782,208.9,316.9,108
783,313.9,130.81,-183.09
784,62.98,67.551,4.571
785,268.8,177.313,-91.488
786,81.98,192.645,110.665
787,227.99,185.825,-42.165
788,179.8,181.167,1.367
789,131.81,143.083,11.273
790,241.8,209.42,-32.38
791,194.8,213.957,19.157
792,235.8,268.817,33.017
793,337.8,368.9,31.1
794,299.9,260.81,-39.09
795,117.98,135.817,17.837
796,248.8,196.3,-52.5
797,151.8,155.9,4.1
798,163.8,194.805,31.005
799,181.8,181.8,0
800,244.8,202.3,-42.5
801,252.8,238.3,-14.5
802,205.3,205.3,0
803,217.81,360.9,143.09
804,240.9,226.35,-14.55
805,157.8,180.514,22.714
806,111.8,139.8,28
807,163.8,164.16,0.36
808,153.8,251.601,97.801
809,96.8,96.8,0
810,201.9,222.086,20.186
811,225.8,225.8,0
812,340,183.8,-156.2
813,155.8,161.33,5.53
814,172.3,156.8,-15.5
815,253.8,152.26,-101.54
816,380.51,290.41,-90.1
817,211.8,200.04,-11.76
818,194.8,152.912,-41.888
819,189.8,238.85,49.05
820,178.8,182.156,3.356
821,304,278.85,-25.15
822,240.8,264.243,23.443
823,138.98,169.951,30.971
824,293.3,297.4,4.1
825,145.8,145.8,0
826,218.8,149.196,-69.604
827,196.8,134.717,-62.083
828,116.8,116.8,0
829,259.81,247.325,-12.485
830,142.9,118.8,-24.1
831,157.8,218.85,61.05
832,196.8,200.9,4.1
833,232.8,236.9,4.1
834,366.8,241.06,-125.74
835,168.8,216.81,48.01
836,294.8,305.1,10.3
837,309.9,228.24,-81.66
838,322.8,299.504,-23.296
839,284.8,208.8,-76
840,267.8,280.1,12.3
841,?,176.89,?
842,197.8,340.325,142.525
843,179.8,179.8,0
844,172.79,159.969,-12.821
845,381.9,205.983,-175.917
846,135.3,142.967,7.667
847,198.8,352.671,153.871
