inst#,actual,predicted,error
730,221.9,204.789,-17.111
731,188.3,204.789,16.489
732,285.8,204.789,-81.011
733,352.99,204.789,-148.201
734,195,204.789,9.789
735,201.8,204.789,2.989
736,324.8,204.789,-120.011
737,246.3,204.789,-41.511
738,401.8,204.789,-197.011
739,172.79,204.789,31.999
740,214.8,204.789,-10.011
741,277.8,204.789,-73.011
742,225.9,204.789,-21.111
743,209.8,204.789,-5.011
744,169.9,204.789,34.889
745,161.8,204.789,42.989
746,222.9,204.789,-18.111
747,315.8,204.789,-111.011
748,207.3,204.789,-2.511
749,170.3,204.789,34.489
750,158.98,204.789,45.809
751,227.8,204.789,-23.011
752,181.8,204.789,22.989
753,289.8,204.789,-85.011
754,194.8,204.789,9.989
755,175.3,204.789,29.489
756,186.3,204.789,18.489
757,183.8,204.789,20.989
758,171.8,204.789,32.989
759,303.9,204.789,-99.111
760,156.8,204.789,47.989
761,190.8,204.789,13.989
762,123.98,204.789,80.809
763,201.8,204.789,2.989
764,207.8,204.789,-3.011
765,184.8,204.789,19.989
766,279.9,204.789,-75.111
767,113.98,204.789,90.809
768,180.8,204.789,23.989
769,203.9,204.789,0.889
770,224.8,204.789,-20.011
771,173.9,204.789,30.889
772,278.9,204.789,-74.111
773,126.8,204.789,77.989
774,151.8,204.789,52.989
775,219.89,204.789,-15.101
776,205.8,204.789,-1.011
777,127.8,204.789,76.989
778,170.8,204.789,33.989
779,189.8,204.789,14.989
780,159.8,204.789,44.989
781,153.8,204.789,50.989
782,252.8,204.789,-48.011
783,163.98,204.789,40.809
784,192.9,204.789,11.889
785,182.8,204.789,21.989
786,202.9,204.789,1.889
787,160.8,204.789,43.989
788,182.8,204.789,21.989
789,169.8,204.789,34.989
790,275.8,204.789,-71.011
791,222.8,204.789,-18.011
792,201.8,204.789,2.989
793,138.8,204.789,65.989
794,162.8,204.789,41.989
795,319.33,204.789,-114.541
796,143.9,204.789,60.889
797,478.91,204.789,-274.121
798,122.8,204.789,81.989
799,211.8,204.789,-7.011
800,219.8,204.789,-15.011
801,221.8,204.789,-17.011
802,139.8,204.789,64.989
803,?,204.789,?
804,243.2,204.789,-38.411
805,332.9,204.789,-128.111
806,116.8,204.789,87.989
807,161.8,204.789,42.989
808,277.4,204.789,-72.611
809,?,204.789,?
810,297.8,204.789,-93.011
811,206.8,204.789,-2.011
812,251.9,204.789,-47.111
813,250,204.789,-45.211
814,175.8,204.789,28.989
815,143.8,204.789,60.989
816,197.8,204.789,6.989
817,155.98,204.789,48.809
818,209.8,204.789,-5.011
819,68.98,204.789,135.809
820,200.3,204.789,4.489
821,265.8,204.789,-61.011
822,229.8,204.789,-25.011
823,146.8,204.789,57.989
824,164.3,204.789,40.489
825,111.8,204.789,92.989
826,177.8,204.789,26.989
827,225.8,204.789,-21.011
828,70.98,204.789,133.809
829,187.8,204.789,16.989
830,193.8,204.789,10.989
831,?,204.789,?
832,111.8,204.789,92.989
833,109.8,204.789,94.989
834,176.8,204.789,27.989
835,225.9,204.789,-21.111
836,202.3,204.789,2.489
837,280.9,204.789,-76.111
838,176.89,204.789,27.899
839,272.9,204.789,-68.111
840,221.8,204.789,-17.011
841,115.8,204.789,88.989
842,329.9,204.789,-125.111
843,239.8,204.789,-35.011
844,243.9,204.789,-39.111
845,191.8,204.789,12.989
846,170.8,204.789,33.989
847,247.9,204.789,-43.111
848,124.8,204.789,79.989
849,138.8,204.789,65.989
850,172.79,204.789,31.999
851,206.8,204.789,-2.011
852,192.8,204.789,11.989
853,202.8,204.789,1.989
854,163.8,204.789,40.989
855,195.8,204.789,8.989
856,181.8,204.789,22.989
857,305.8,204.789,-101.011
858,185.9,204.789,18.889
859,127.98,204.789,76.809
860,170.8,204.789,33.989
861,231.9,204.789,-27.111
862,186.8,204.789,17.989
863,222.8,204.789,-18.011
864,160.8,204.789,43.989
865,106.8,204.789,97.989
866,110.98,204.789,93.809
867,72.98,204.789,131.809
868,180.3,204.789,24.489
869,181.8,204.789,22.989
870,269.8,204.789,-65.011
871,107.98,204.789,96.809
872,185.8,204.789,18.989
873,293.2,204.789,-88.411
874,156.8,204.789,47.989
875,142.8,204.789,61.989
876,?,204.789,?
877,258.9,204.789,-54.111
878,87.98,204.789,116.809
879,232.3,204.789,-27.511
880,?,204.789,?
881,126.8,204.789,77.989
882,278.9,204.789,-74.111
883,248.8,204.789,-44.011
884,229.8,204.789,-25.011
885,194.9,204.789,9.889
886,200.9,204.789,3.889
887,220.8,204.789,-16.011
888,341.1,204.789,-136.311
889,174.81,204.789,29.979
890,268.8,204.789,-64.011
891,227.8,204.789,-23.011
892,187.8,204.789,16.989
893,226.8,204.789,-22.011
894,158.98,204.789,45.809
895,207.8,204.789,-3.011
896,202.8,204.789,1.989
897,187.8,204.789,16.989
898,307.14,204.789,-102.351
899,200.8,204.789,3.989
900,170.8,204.789,33.989
901,167.4,204.789,37.389
902,116.8,204.789,87.989
903,210.8,204.789,-6.011
904,135.8,204.789,68.989
905,372.24,204.789,-167.451
906,221.8,204.789,-17.011
907,177.8,204.789,26.989
908,205.8,204.789,-1.011
909,106.8,204.789,97.989
910,112.3,204.789,92.489
911,187.8,204.789,16.989
912,142.99,204.789,61.799
913,338.3,204.789,-133.511
914,213.9,204.789,-9.111
915,188.8,204.789,15.989
916,211.8,204.789,-7.011
917,207.8,204.789,-3.011
918,148.8,204.789,55.989
919,222.3,204.789,-17.511
920,297,204.789,-92.211
921,214.8,204.789,-10.011
922,240.28,204.789,-35.491
923,142.8,204.789,61.989
924,203.3,204.789,1.489
925,173.9,204.789,30.889
926,244.8,204.789,-40.011
927,218.8,204.789,-14.011
928,182.08,204.789,22.709
929,257.8,204.789,-53.011
930,165.8,204.789,38.989
931,146.8,204.789,57.989
932,149.98,204.789,54.809
933,179.8,204.789,24.989
934,93.3,204.789,111.489
935,167.3,204.789,37.489
936,218.9,204.789,-14.111
937,213.9,204.789,-9.111
938,289.8,204.789,-85.011
939,116.8,204.789,87.989
940,215.9,204.789,-11.111
941,288.4,204.789,-83.611
942,249.8,204.789,-45.011
943,138.8,204.789,65.989
944,173.81,204.789,30.979
945,112.9,204.789,91.889
946,140.8,204.789,63.989
947,206.8,204.789,-2.011
948,152.8,204.789,51.989
949,246.8,204.789,-42.011
950,275.64,204.789,-70.851
951,440.8,204.789,-236.011
952,252.8,204.789,-48.011
953,176.8,204.789,27.989
954,100.8,204.789,103.989
955,260.9,204.789,-56.111
956,229.8,204.789,-25.011
957,339.8,204.789,-135.011
958,277.8,204.789,-73.011
959,190.9,204.789,13.889
