inst#,actual,predicted,error
3281,252.8,204.749,-48.051
3282,123.8,204.749,80.949
3283,108.98,204.749,95.769
3284,214.8,204.749,-10.051
3285,231.8,204.749,-27.051
3286,177.3,204.749,27.449
3287,300.8,204.749,-96.051
3288,151.8,204.749,52.949
3289,162.4,204.749,42.349
3290,136.3,204.749,68.449
3291,138.8,204.749,65.949
3292,198.9,204.749,5.849
3293,222.8,204.749,-18.051
3294,261.8,204.749,-57.051
3295,110.8,204.749,93.949
3296,146.8,204.749,57.949
3297,226.9,204.749,-22.151
3298,165.8,204.749,38.949
3299,249.8,204.749,-45.051
3300,243.8,204.749,-39.051
3301,149.8,204.749,54.949
3302,224.8,204.749,-20.051
3303,123.98,204.749,80.769
3304,222.36,204.749,-17.611
3305,298.8,204.749,-94.051
3306,231.3,204.749,-26.551
3307,150.8,204.749,53.949
3308,186.8,204.749,17.949
3309,186.01,204.749,18.739
3310,238.8,204.749,-34.051
3311,181.8,204.749,22.949
3312,224.9,204.749,-20.151
3313,143.8,204.749,60.949
3314,188.8,204.749,15.949
3315,105.8,204.749,98.949
3316,311.9,204.749,-107.151
3317,135.8,204.749,68.949
3318,110.8,204.749,93.949
3319,96.8,204.749,107.949
3320,102.98,204.749,101.769
3321,217.81,204.749,-13.061
3322,261.8,204.749,-57.051
3323,307.8,204.749,-103.051
3324,107.98,204.749,96.769
3325,161.98,204.749,42.769
3326,308.1,204.749,-103.351
3327,185.3,204.749,19.449
3328,155.98,204.749,48.769
3329,308.3,204.749,-103.551
3330,252.8,204.749,-48.051
3331,166.8,204.749,37.949
3332,198.8,204.749,5.949
3333,158.3,204.749,46.449
3334,410.9,204.749,-206.151
3335,274.8,204.749,-70.051
3336,131.81,204.749,72.939
3337,188.8,204.749,15.949
3338,293.2,204.749,-88.451
3339,174.81,204.749,29.939
3340,70.98,204.749,133.769
3341,193.9,204.749,10.849
3342,193.8,204.749,10.949
3343,189.3,204.749,15.449
3344,233.9,204.749,-29.151
3345,106.8,204.749,97.949
3346,269.1,204.749,-64.351
3347,296.9,204.749,-92.151
3348,151.8,204.749,52.949
3349,110.3,204.749,94.449
3350,147.98,204.749,56.769
3351,181.8,204.749,22.949
3352,223.8,204.749,-19.051
3353,221.8,204.749,-17.051
3354,194.8,204.749,9.949
3355,?,204.749,?
3356,220.8,204.749,-16.051
3357,105.8,204.749,98.949
3358,?,204.749,?
3359,207.8,204.749,-3.051
3360,105.8,204.749,98.949
3361,155.98,204.749,48.769
3362,262.8,204.749,-58.051
3363,168.8,204.749,35.949
3364,227.8,204.749,-23.051
3365,153.8,204.749,50.949
3366,183.8,204.749,20.949
3367,191.8,204.749,12.949
3368,215.9,204.749,-11.151
3369,300.51,204.749,-95.761
3370,147.98,204.749,56.769
3371,140.97,204.749,63.779
3372,149.98,204.749,54.769
3373,221.8,204.749,-17.051
3374,184.3,204.749,20.449
3375,153.8,204.749,50.949
3376,329.9,204.749,-125.151
3377,100.3,204.749,104.449
3378,171.8,204.749,32.949
3379,104.98,204.749,99.769
3380,162.8,204.749,41.949
3381,126.8,204.749,77.949
3382,?,204.749,?
3383,226.8,204.749,-22.051
3384,178.91,204.749,25.839
3385,144.8,204.749,59.949
3386,124.8,204.749,79.949
3387,122.8,204.749,81.949
3388,112.8,204.749,91.949
3389,392.1,204.749,-187.351
3390,100.8,204.749,103.949
3391,72.98,204.749,131.769
3392,260.81,204.749,-56.061
3393,139.8,204.749,64.949
3394,196.9,204.749,7.849
3395,164.9,204.749,39.849
3396,259.3,204.749,-54.551
3397,306.91,204.749,-102.161
3398,251.8,204.749,-47.051
3399,138.8,204.749,65.949
3400,106.8,204.749,97.949
3401,183.9,204.749,20.849
3402,211.8,204.749,-7.051
3403,194.3,204.749,10.449
3404,187.9,204.749,16.849
3405,?,204.749,?
3406,181.9,204.749,22.849
3407,174.3,204.749,30.449
3408,312.9,204.749,-108.151
3409,280.8,204.749,-76.051
3410,186.8,204.749,17.949
3411,150.8,204.749,53.949
3412,104.8,204.749,99.949
3413,104.8,204.749,99.949
3414,231.9,204.749,-27.151
3415,229.8,204.749,-25.051
3416,?,204.749,?
3417,158.8,204.749,45.949
3418,169.8,204.749,34.949
3419,245.9,204.749,-41.151
3420,185.8,204.749,18.949
3421,185.8,204.749,18.949
3422,175.8,204.749,28.949
3423,147.8,204.749,56.949
3424,237.9,204.749,-33.151
3425,103.8,204.749,100.949
3426,185.9,204.749,18.849
3427,293.8,204.749,-89.051
3428,160.98,204.749,43.769
3429,231.8,204.749,-27.051
3430,233.8,204.749,-29.051
3431,245.8,204.749,-41.051
3432,169.8,204.749,34.949
3433,120.8,204.749,83.949
3434,300.8,204.749,-96.051
3435,171.8,204.749,32.949
3436,252.8,204.749,-48.051
3437,184.8,204.749,19.949
3438,186.4,204.749,18.349
3439,260.81,204.749,-56.061
3440,132.8,204.749,71.949
3441,181.8,204.749,22.949
3442,320,204.749,-115.251
3443,146.8,204.749,57.949
3444,117.8,204.749,86.949
3445,165.8,204.749,38.949
3446,193.9,204.749,10.849
3447,223.8,204.749,-19.051
3448,114.8,204.749,89.949
3449,221.91,204.749,-17.161
3450,201.8,204.749,2.949
3451,127.98,204.749,76.769
3452,221.8,204.749,-17.051
3453,229.9,204.749,-25.151
3454,199.8,204.749,4.949
3455,106.8,204.749,97.949
3456,114.8,204.749,89.949
3457,208.8,204.749,-4.051
3458,126.8,204.749,77.949
3459,131.81,204.749,72.939
3460,161.3,204.749,43.449
3461,215.9,204.749,-11.151
3462,191.8,204.749,12.949
3463,375.9,204.749,-171.151
3464,305.1,204.749,-100.351
3465,323.2,204.749,-118.451
3466,148.8,204.749,55.949
3467,174.9,204.749,29.849
3468,206.9,204.749,-2.151
3469,252.8,204.749,-48.051
3470,250.9,204.749,-46.151
3471,295.8,204.749,-91.051
3472,413.9,204.749,-209.151
3473,290.41,204.749,-85.661
3474,214.9,204.749,-10.151
3475,140.8,204.749,63.949
3476,139.8,204.749,64.949
3477,186.8,204.749,17.949
3478,208.8,204.749,-4.051
3479,177.8,204.749,26.949
3480,225.9,204.749,-21.151
3481,162.8,204.749,41.949
3482,153.8,204.749,50.949
3483,245.9,204.749,-41.151
3484,141.99,204.749,62.759
3485,216.9,204.749,-12.151
3486,343.3,204.749,-138.551
3487,235.9,204.749,-31.151
3488,200.8,204.749,3.949
3489,256.8,204.749,-52.051
3490,184.99,204.749,19.759
3491,224.8,204.749,-20.051
3492,362,204.749,-157.251
3493,221.9,204.749,-17.151
3494,121.98,204.749,82.769
3495,203.8,204.749,0.949
3496,271.8,204.749,-67.051
3497,231.4,204.749,-26.651
3498,236.8,204.749,-32.051
3499,172.79,204.749,31.959
3500,?,204.749,?
3501,243.8,204.749,-39.051
3502,86.98,204.749,117.769
3503,124.8,204.749,79.949
3504,315.9,204.749,-111.151
3505,396.8,204.749,-192.051
3506,120.9,204.749,83.849
3507,212.8,204.749,-8.051
3508,273.8,204.749,-69.051
3509,140.8,204.749,63.949
3510,221.8,204.749,-17.051
3511,212.2,204.749,-7.451
3512,228.9,204.749,-24.151
3513,155.8,204.749,48.949
3514,226.9,204.749,-22.151
3515,142.3,204.749,62.449
3516,205.8,204.749,-1.051
3517,166.8,204.749,37.949
3518,172.9,204.749,31.849
3519,107.98,204.749,96.769
3520,152.98,204.749,51.769
3521,204.9,204.749,-0.151
3522,279.9,204.749,-75.151
3523,176.89,204.749,27.859
3524,239.8,204.749,-35.051
3525,224.9,204.749,-20.151
3526,210.3,204.749,-5.551
3527,276.8,204.749,-72.051
3528,193.8,204.749,10.949
3529,327.8,204.749,-123.051
3530,130.81,204.749,73.939
3531,288.9,204.749,-84.151
3532,165.8,204.749,38.949
3533,152.8,204.749,51.949
3534,188.8,204.749,15.949
3535,244.9,204.749,-40.151
3536,140.8,204.749,63.949
3537,107.8,204.749,96.949
3538,269.24,204.749,-64.491
3539,156.9,204.749,47.849
3540,195.8,204.749,8.949
3541,207.8,204.749,-3.051
3542,130.81,204.749,73.939
3543,166.4,204.749,38.349
3544,278.8,204.749,-74.051
3545,?,204.749,?
3546,322.9,204.749,-118.151
3547,210.8,204.749,-6.051
3548,200.8,204.749,3.949
3549,386.8,204.749,-182.051
3550,194.8,204.749,9.949
3551,131.81,204.749,72.939
3552,177.3,204.749,27.449
3553,243.9,204.749,-39.151
3554,110.98,204.749,93.769
3555,276.9,204.749,-72.151
3556,165.44,204.749,39.309
3557,173.9,204.749,30.849
3558,310.9,204.749,-106.151
3559,173.81,204.749,30.939
3560,116.9,204.749,87.849
3561,127.31,204.749,77.439
3562,221.8,204.749,-17.051
3563,171.8,204.749,32.949
3564,152.8,204.749,51.949
3565,310.9,204.749,-106.151
3566,170.9,204.749,33.849
3567,?,204.749,?
3568,270.8,204.749,-66.051
3569,144.8,204.749,59.949
3570,259.81,204.749,-55.061
3571,164.8,204.749,39.949
3572,216.41,204.749,-11.661
3573,213.9,204.749,-9.151
3574,149.8,204.749,54.949
3575,161.8,204.749,42.949
3576,189.8,204.749,14.949
3577,101.8,204.749,102.949
3578,269.8,204.749,-65.051
3579,264.8,204.749,-60.051
3580,61.98,204.749,142.769
3581,136.8,204.749,67.949
3582,275.9,204.749,-71.151
3583,165.9,204.749,38.849
3584,167.9,204.749,36.849
3585,253.8,204.749,-49.051
3586,236.8,204.749,-32.051
3587,195.8,204.749,8.949
3588,153.8,204.749,50.949
3589,141.8,204.749,62.949
3590,136.8,204.749,67.949
3591,382.24,204.749,-177.491
3592,233.8,204.749,-29.051
3593,98.8,204.749,105.949
3594,180.8,204.749,23.949
3595,148.8,204.749,55.949
3596,188.8,204.749,15.949
3597,144.98,204.749,59.769
3598,185.8,204.749,18.949
3599,185.8,204.749,18.949
3600,390.5,204.749,-185.751
3601,203.8,204.749,0.949
3602,89.98,204.749,114.769
3603,118.8,204.749,85.949
3604,193.8,204.749,10.949
3605,185.9,204.749,18.849
3606,198.8,204.749,5.949
3607,123.8,204.749,80.949
3608,187.8,204.749,16.949
3609,263.91,204.749,-59.161
3610,?,204.749,?
3611,207.8,204.749,-3.051
3612,192.9,204.749,11.849
3613,180.8,204.749,23.949
3614,185.3,204.749,19.449
3615,145.98,204.749,58.769
3616,141.9,204.749,62.849
3617,198.9,204.749,5.849
3618,124.8,204.749,79.949
3619,160.98,204.749,43.769
3620,117.8,204.749,86.949
3621,101.8,204.749,102.949
3622,223.9,204.749,-19.151
3623,246.9,204.749,-42.151
3624,172.9,204.749,31.849
3625,440.1,204.749,-235.351
3626,116.8,204.749,87.949
3627,290.9,204.749,-86.151
3628,224.8,204.749,-20.051
3629,116.8,204.749,87.949
3630,477.49,204.749,-272.741
3631,97.8,204.749,106.949
3632,137.3,204.749,67.449
3633,141.8,204.749,62.949
3634,141.8,204.749,62.949
3635,167.3,204.749,37.449
3636,398.8,204.749,-194.051
3637,105.8,204.749,98.949
3638,100.98,204.749,103.769
3639,201.9,204.749,2.849
3640,70.98,204.749,133.769
3641,100.8,204.749,103.949
3642,101.8,204.749,102.949
3643,355.9,204.749,-151.151
3644,238.9,204.749,-34.151
3645,202.8,204.749,1.949
3646,216.81,204.749,-12.061
3647,180.8,204.749,23.949
3648,208.9,204.749,-4.151
3649,108.8,204.749,95.949
3650,187.8,204.749,16.949
3651,215.79,204.749,-11.041
3652,110.8,204.749,93.949
3653,146.8,204.749,57.949
3654,144.8,204.749,59.949
3655,320.8,204.749,-116.051
3656,229.8,204.749,-25.051
3657,172.79,204.749,31.959
3658,251.8,204.749,-47.051
3659,137.8,204.749,66.949
3660,172.79,204.749,31.959
3661,146.98,204.749,57.769
3662,120.8,204.749,83.949
3663,130.81,204.749,73.939
3664,162.8,204.749,41.949
3665,276.3,204.749,-71.551
3666,294.8,204.749,-90.051
3667,89.98,204.749,114.769
3668,121.98,204.749,82.769
3669,233.8,204.749,-29.051
3670,99.8,204.749,104.949
3671,165.98,204.749,38.769
3672,87.9,204.749,116.849
3673,191.8,204.749,12.949
3674,222.8,204.749,-18.051
3675,127.98,204.749,76.769
3676,116.8,204.749,87.949
3677,150.8,204.749,53.949
3678,506,204.749,-301.251
3679,197.8,204.749,6.949
3680,135.8,204.749,68.949
3681,147.98,204.749,56.769
3682,91.91,204.749,112.839
3683,169.8,204.749,34.949
3684,202.8,204.749,1.949
3685,437.8,204.749,-233.051
3686,107.98,204.749,96.769
3687,173.81,204.749,30.939
3688,171.8,204.749,32.949
3689,263.91,204.749,-59.161
3690,226.4,204.749,-21.651
3691,186.8,204.749,17.949
3692,101.8,204.749,102.949
3693,253.9,204.749,-49.151
3694,311.4,204.749,-106.651
3695,221.8,204.749,-17.051
3696,226.8,204.749,-22.051
3697,187.9,204.749,16.849
3698,204.9,204.749,-0.151
3699,361.9,204.749,-157.151
3700,197.9,204.749,6.849
3701,203.8,204.749,0.949
3702,139.98,204.749,64.769
3703,189.8,204.749,14.949
3704,131.81,204.749,72.939
3705,189.8,204.749,14.949
3706,116.8,204.749,87.949
3707,136.8,204.749,67.949
3708,260.9,204.749,-56.151
3709,262.4,204.749,-57.651
3710,155.8,204.749,48.949
3711,182.3,204.749,22.449
3712,191.3,204.749,13.449
3713,190.8,204.749,13.949
3714,237.8,204.749,-33.051
3715,169.9,204.749,34.849
3716,106.8,204.749,97.949
3717,193.9,204.749,10.849
3718,316.97,204.749,-112.221
3719,178.8,204.749,25.949
3720,253.8,204.749,-49.051
3721,138.8,204.749,65.949
3722,125.8,204.749,78.949
3723,202.98,204.749,1.769
3724,?,204.749,?
3725,213.31,204.749,-8.561
3726,207.9,204.749,-3.151
3727,299.9,204.749,-95.151
3728,255.8,204.749,-51.051
3729,180.8,204.749,23.949
3730,159.8,204.749,44.949
3731,300.8,204.749,-96.051
3732,300.8,204.749,-96.051
3733,263.91,204.749,-59.161
3734,245.8,204.749,-41.051
3735,295.73,204.749,-90.981
3736,186.8,204.749,17.949
3737,177.9,204.749,26.849
3738,124.8,204.749,79.949
3739,174.81,204.749,29.939
3740,300.9,204.749,-96.151
3741,105.98,204.749,98.769
3742,208.8,204.749,-4.051
3743,291.9,204.749,-87.151
3744,245.9,204.749,-41.151
3745,218,204.749,-13.251
3746,153.8,204.749,50.949
3747,233.8,204.749,-29.051
3748,?,204.749,?
3749,204.8,204.749,-0.051
3750,102.98,204.749,101.769
3751,?,204.749,?
3752,73.98,204.749,130.769
3753,207.8,204.749,-3.051
3754,62.98,204.749,141.769
3755,138.8,204.749,65.949
3756,146.98,204.749,57.769
3757,157.9,204.749,46.849
3758,175.8,204.749,28.949
3759,135.3,204.749,69.449
3760,205.9,204.749,-1.151
3761,124.8,204.749,79.949
3762,125.8,204.749,78.949
3763,211.9,204.749,-7.151
3764,216.81,204.749,-12.061
3765,288.1,204.749,-83.351
3766,145.8,204.749,58.949
3767,199.8,204.749,4.949
3768,230.4,204.749,-25.651
3769,128.8,204.749,75.949
3770,110.3,204.749,94.449
3771,296.8,204.749,-92.051
3772,166.8,204.749,37.949
3773,295.8,204.749,-91.051
3774,217.4,204.749,-12.651
3775,199.8,204.749,4.949
3776,233.8,204.749,-29.051
3777,205.8,204.749,-1.051
3778,255.9,204.749,-51.151
3779,123.8,204.749,80.949
3780,203.8,204.749,0.949
3781,140.8,204.749,63.949
3782,194.8,204.749,9.949
3783,154.8,204.749,49.949
3784,207.8,204.749,-3.051
3785,86.98,204.749,117.769
3786,152.8,204.749,51.949
3787,163.8,204.749,40.949
3788,126.98,204.749,77.769
3789,296.9,204.749,-92.151
3790,94.98,204.749,109.769
3791,303.81,204.749,-99.061
3792,250.68,204.749,-45.931
3793,126.3,204.749,78.449
3794,223.3,204.749,-18.551
3795,229.9,204.749,-25.151
3796,153.8,204.749,50.949
3797,227.5,204.749,-22.751
3798,206.8,204.749,-2.051
3799,151.8,204.749,52.949
3800,218.8,204.749,-14.051
3801,193.8,204.749,10.949
3802,253.3,204.749,-48.551
3803,150.98,204.749,53.769
3804,126.8,204.749,77.949
3805,243.9,204.749,-39.151
3806,206.8,204.749,-2.051
3807,171.8,204.749,32.949
3808,285,204.749,-80.251
3809,72.98,204.749,131.769
3810,231.8,204.749,-27.051
3811,143.9,204.749,60.849
3812,151.8,204.749,52.949
3813,207.8,204.749,-3.051
3814,159.8,204.749,44.949
3815,163.3,204.749,41.449
3816,343.9,204.749,-139.151
3817,205.9,204.749,-1.151
3818,217.81,204.749,-13.061
3819,303.24,204.749,-98.491
3820,322.8,204.749,-118.051
3821,107.98,204.749,96.769
3822,304.8,204.749,-100.051
3823,209.8,204.749,-5.051
3824,271.9,204.749,-67.151
3825,116.8,204.749,87.949
3826,353.8,204.749,-149.051
3827,138.98,204.749,65.769
3828,?,204.749,?
3829,118.8,204.749,85.949
3830,120.3,204.749,84.449
3831,189.8,204.749,14.949
3832,339.8,204.749,-135.051
3833,70.8,204.749,133.949
3834,352.9,204.749,-148.151
3835,300.8,204.749,-96.051
3836,125.8,204.749,78.949
3837,182.08,204.749,22.669
3838,70.98,204.749,133.769
3839,201.8,204.749,2.949
3840,260.9,204.749,-56.151
3841,214.8,204.749,-10.051
3842,234.08,204.749,-29.331
3843,126.8,204.749,77.949
3844,134.8,204.749,69.949
3845,206.8,204.749,-2.051
3846,138.3,204.749,66.449
3847,108.8,204.749,95.949
3848,190.8,204.749,13.949
3849,182.8,204.749,21.949
3850,61.98,204.749,142.769
3851,140.8,204.749,63.949
3852,157.98,204.749,46.769
3853,135.8,204.749,68.949
3854,222.8,204.749,-18.051
3855,347.9,204.749,-143.151
3856,215.9,204.749,-11.151
3857,223.8,204.749,-19.051
3858,233.3,204.749,-28.551
3859,207.8,204.749,-3.051
3860,179.8,204.749,24.949
3861,?,204.749,?
3862,183.88,204.749,20.869
3863,206.8,204.749,-2.051
3864,211.8,204.749,-7.051
3865,282.98,204.749,-78.231
3866,143.8,204.749,60.949
3867,165.3,204.749,39.449
3868,165.8,204.749,38.949
3869,306.91,204.749,-102.161
3870,160.8,204.749,43.949
3871,215.9,204.749,-11.151
3872,113.98,204.749,90.769
3873,189.3,204.749,15.449
3874,206.8,204.749,-2.051
3875,153.8,204.749,50.949
3876,224.8,204.749,-20.051
3877,304.3,204.749,-99.551
3878,201.8,204.749,2.949
3879,133.8,204.749,70.949
3880,151.8,204.749,52.949
3881,111.8,204.749,92.949
3882,183.8,204.749,20.949
3883,142.8,204.749,61.949
3884,129.98,204.749,74.769
3885,195.3,204.749,9.449
3886,213.8,204.749,-9.051
3887,171.8,204.749,32.949
3888,178.8,204.749,25.949
3889,139.8,204.749,64.949
3890,?,204.749,?
3891,211.9,204.749,-7.151
3892,209.8,204.749,-5.051
3893,153.8,204.749,50.949
3894,130.81,204.749,73.939
3895,198.8,204.749,5.949
3896,151.8,204.749,52.949
3897,254.6,204.749,-49.851
3898,158.3,204.749,46.449
3899,293.9,204.749,-89.151
3900,192.8,204.749,11.949
3901,183.3,204.749,21.449
3902,322.1,204.749,-117.351
3903,271.8,204.749,-67.051
3904,186.8,204.749,17.949
3905,98.8,204.749,105.949
3906,247.8,204.749,-43.051
3907,118.8,204.749,85.949
3908,169.8,204.749,34.949
3909,274.9,204.749,-70.151
3910,121.8,204.749,82.949
3911,317,204.749,-112.251
3912,211.8,204.749,-7.051
3913,260.4,204.749,-55.651
3914,211.9,204.749,-7.151
3915,176.8,204.749,27.949
3916,124.8,204.749,79.949
3917,311.9,204.749,-107.151
3918,120.8,204.749,83.949
3919,187.3,204.749,17.449
3920,203.8,204.749,0.949
3921,104.8,204.749,99.949
3922,170.98,204.749,33.769
3923,194.8,204.749,9.949
3924,260.9,204.749,-56.151
3925,175.39,204.749,29.359
3926,157.98,204.749,46.769
3927,273.8,204.749,-69.051
3928,?,204.749,?
3929,205.8,204.749,-1.051
3930,265.28,204.749,-60.531
3931,235.8,204.749,-31.051
3932,225.9,204.749,-21.151
3933,501.9,204.749,-297.151
3934,277.8,204.749,-73.051
3935,411,204.749,-206.251
3936,186.8,204.749,17.949
3937,129.79,204.749,74.959
3938,304,204.749,-99.251
3939,164.3,204.749,40.449
3940,244.9,204.749,-40.151
3941,129.79,204.749,74.959
3942,?,204.749,?
3943,100.8,204.749,103.949
3944,128.8,204.749,75.949
3945,137.8,204.749,66.949
3946,179.9,204.749,24.849
3947,140.8,204.749,63.949
3948,235.9,204.749,-31.151
3949,198.8,204.749,5.949
3950,262.8,204.749,-58.051
3951,156.9,204.749,47.849
3952,159.8,204.749,44.949
3953,166.8,204.749,37.949
3954,366.8,204.749,-162.051
3955,330.8,204.749,-126.051
3956,148.8,204.749,55.949
3957,222.8,204.749,-18.051
3958,186.8,204.749,17.949
3959,266.8,204.749,-62.051
3960,132.8,204.749,71.949
3961,58.98,204.749,145.769
3962,171.8,204.749,32.949
3963,374.9,204.749,-170.151
3964,170.9,204.749,33.849
3965,221.8,204.749,-17.051
3966,223.3,204.749,-18.551
3967,279.8,204.749,-75.051
3968,167.8,204.749,36.949
3969,166.9,204.749,37.849
3970,210.8,204.749,-6.051
3971,206.9,204.749,-2.151
3972,209.8,204.749,-5.051
3973,329.9,204.749,-125.151
3974,103.98,204.749,100.769
3975,188.8,204.749,15.949
3976,283.3,204.749,-78.551
3977,180.8,204.749,23.949
3978,119.3,204.749,85.449
3979,94.98,204.749,109.769
3980,164.8,204.749,39.949
3981,287.9,204.749,-83.151
3982,225.8,204.749,-21.051
3983,218.8,204.749,-14.051
3984,203.8,204.749,0.949
3985,252.8,204.749,-48.051
3986,154.8,204.749,49.949
3987,149.9,204.749,54.849
3988,186.8,204.749,17.949
3989,116.8,204.749,87.949
3990,314.9,204.749,-110.151
3991,135.8,204.749,68.949
3992,236.8,204.749,-32.051
3993,171.8,204.749,32.949
3994,251.8,204.749,-47.051
3995,105.8,204.749,98.949
3996,297.9,204.749,-93.151
3997,275.8,204.749,-71.051
3998,149.8,204.749,54.949
3999,148.8,204.749,55.949
4000,218.8,204.749,-14.051
4001,286.8,204.749,-82.051
4002,174.98,204.749,29.769
4003,155.8,204.749,48.949
4004,70.8,204.749,133.949
4005,252.9,204.749,-48.151
4006,142.3,204.749,62.449
4007,213.8,204.749,-9.051
4008,270.8,204.749,-66.051
4009,238.4,204.749,-33.651
4010,300.9,204.749,-96.151
4011,187.8,204.749,16.949
4012,351.8,204.749,-147.051
4013,146.8,204.749,57.949
4014,171.8,204.749,32.949
4015,271.8,204.749,-67.051
4016,212.8,204.749,-8.051
4017,201.9,204.749,2.849
4018,261.9,204.749,-57.151
4019,356.8,204.749,-152.051
4020,197.8,204.749,6.949
4021,174.81,204.749,29.939
4022,291.8,204.749,-87.051
4023,174.81,204.749,29.939
4024,231,204.749,-26.251
4025,177.8,204.749,26.949
4026,200.8,204.749,3.949
4027,289.9,204.749,-85.151
4028,189.8,204.749,14.949
4029,?,204.749,?
4030,186.9,204.749,17.849
4031,324.9,204.749,-120.151
4032,243.9,204.749,-39.151
4033,181.8,204.749,22.949
4034,249.9,204.749,-45.151
4035,176.89,204.749,27.859
4036,199.3,204.749,5.449
4037,171.8,204.749,32.949
4038,313.9,204.749,-109.151
4039,319.8,204.749,-115.051
4040,218.9,204.749,-14.151
4041,342.24,204.749,-137.491
4042,164.8,204.749,39.949
4043,350.91,204.749,-146.161
4044,220.8,204.749,-16.051
4045,185.8,204.749,18.949
4046,222.8,204.749,-18.051
4047,209.8,204.749,-5.051
4048,185.8,204.749,18.949
4049,231.8,204.749,-27.051
4050,188.8,204.749,15.949
4051,245.4,204.749,-40.651
4052,221.8,204.749,-17.051
4053,148.8,204.749,55.949
4054,197.3,204.749,7.449
4055,261.9,204.749,-57.151
4056,153.8,204.749,50.949
4057,?,204.749,?
4058,181.8,204.749,22.949
4059,146.98,204.749,57.769
4060,146.8,204.749,57.949
4061,162.98,204.749,41.769
4062,267.8,204.749,-63.051
4063,161.8,204.749,42.949
4064,303,204.749,-98.251
4065,250.8,204.749,-46.051
4066,113.8,204.749,90.949
4067,215.3,204.749,-10.551
4068,119.3,204.749,85.449
4069,116.3,204.749,88.449
4070,150.9,204.749,53.849
4071,189.9,204.749,14.849
4072,144.8,204.749,59.949
4073,225.8,204.749,-21.051
4074,277.8,204.749,-73.051
4075,129.79,204.749,74.959
4076,162.8,204.749,41.949
4077,205.8,204.749,-1.051
4078,401.9,204.749,-197.151
4079,247.3,204.749,-42.551
4080,228.8,204.749,-24.051
4081,257.8,204.749,-53.051
4082,140.8,204.749,63.949
4083,152.8,204.749,51.949
4084,179.8,204.749,24.949
4085,256.9,204.749,-52.151
4086,292.8,204.749,-88.051
4087,171.9,204.749,32.849
4088,105.8,204.749,98.949
4089,381.8,204.749,-177.051
4090,313.9,204.749,-109.151
4091,166.8,204.749,37.949
4092,169.8,204.749,34.949
4093,141.8,204.749,62.949
4094,152.8,204.749,51.949
4095,143.8,204.749,60.949
4096,154.8,204.749,49.949
4097,222.8,204.749,-18.051
4098,291.8,204.749,-87.051
4099,171.8,204.749,32.949
4100,176.89,204.749,27.859
4101,222.8,204.749,-18.051
4102,172.79,204.749,31.959
4103,181.4,204.749,23.349
4104,360.9,204.749,-156.151
4105,161.8,204.749,42.949
4106,272.8,204.749,-68.051
4107,216.81,204.749,-12.061
4108,125.8,204.749,78.949
4109,96.8,204.749,107.949
4110,189.8,204.749,14.949
4111,278.8,204.749,-74.051
4112,225.9,204.749,-21.151
4113,155.8,204.749,48.949
4114,317.4,204.749,-112.651
4115,269,204.749,-64.251
4116,235.98,204.749,-31.231
4117,256.8,204.749,-52.051
4118,101.8,204.749,102.949
4119,227.8,204.749,-23.051
4120,277.9,204.749,-73.151
4121,176.8,204.749,27.949
4122,204.8,204.749,-0.051
4123,149.8,204.749,54.949
4124,172.79,204.749,31.959
4125,280.8,204.749,-76.051
4126,284.8,204.749,-80.051
4127,311.8,204.749,-107.051
4128,102.98,204.749,101.769
4129,149.8,204.749,54.949
4130,186.8,204.749,17.949
4131,195.8,204.749,8.949
4132,224.8,204.749,-20.051
4133,206.8,204.749,-2.051
4134,339,204.749,-134.251
4135,299.9,204.749,-95.151
4136,127.9,204.749,76.849
4137,171.68,204.749,33.069
4138,92.8,204.749,111.949
4139,183.8,204.749,20.949
4140,232.8,204.749,-28.051
4141,175.8,204.749,28.949
4142,95.8,204.749,108.949
4143,149.8,204.749,54.949
4144,129.79,204.749,74.959
4145,153.4,204.749,51.349
4146,181.8,204.749,22.949
4147,190.9,204.749,13.849
4148,244.44,204.749,-39.691
4149,207.8,204.749,-3.051
4150,152.8,204.749,51.949
4151,349.14,204.749,-144.391
4152,108.98,204.749,95.769
4153,322.91,204.749,-118.161
4154,172.79,204.749,31.959
4155,191.8,204.749,12.949
4156,280.9,204.749,-76.151
4157,?,204.749,?
4158,195.9,204.749,8.849
4159,189.8,204.749,14.949
4160,152.8,204.749,51.949
4161,246.3,204.749,-41.551
4162,200.8,204.749,3.949
4163,213.8,204.749,-9.051
4164,201.8,204.749,2.949
4165,140.8,204.749,63.949
4166,255.9,204.749,-51.151
4167,112.98,204.749,91.769
4168,217.81,204.749,-13.061
4169,270.8,204.749,-66.051
4170,192.98,204.749,11.769
4171,140.8,204.749,63.949
4172,217.3,204.749,-12.551
4173,155.8,204.749,48.949
4174,252.8,204.749,-48.051
4175,272.9,204.749,-68.151
4176,142.99,204.749,61.759
4177,62.98,204.749,141.769
4178,159.8,204.749,44.949
4179,169.8,204.749,34.949
4180,207.8,204.749,-3.051
4181,197.8,204.749,6.949
4182,191.16,204.749,13.589
4183,129.79,204.749,74.959
4184,172.79,204.749,31.959
4185,388,204.749,-183.251
4186,247.8,204.749,-43.051
4187,216.81,204.749,-12.061
4188,161.8,204.749,42.949
4189,295.73,204.749,-90.981
4190,143.8,204.749,60.949
4191,191.3,204.749,13.449
4192,205.8,204.749,-1.051
4193,196.8,204.749,7.949
4194,360.98,204.749,-156.231
