inst#,actual,predicted,error
3874,206.8,200.073,-6.727
3875,153.8,199.705,45.905
3876,224.8,200.294,-24.506
3877,304.3,207.064,-97.236
3878,201.8,199.925,-1.875
3879,133.8,200.485,66.685
3880,151.8,199.909,48.109
3881,111.8,200.022,88.222
3882,183.8,200.333,16.533
3883,142.8,200.014,57.214
3884,129.98,199.864,69.884
3885,195.3,207.726,12.426
3886,213.8,199.853,-13.947
3887,171.8,196.469,24.669
3888,178.8,200.191,21.391
3889,139.8,199.473,59.673
3890,?,251.363,?
3891,211.9,207.931,-3.969
3892,209.8,200.21,-9.59
3893,153.8,200.309,46.509
3894,130.81,200.33,69.52
3895,198.8,200.595,1.795
3896,151.8,200.193,48.393
3897,254.6,256.55,1.95
3898,158.3,196.648,38.348
3899,293.9,256.867,-37.033
3900,192.8,226.612,33.812
3901,183.3,199.73,16.43
3902,322.1,200.885,-121.215
3903,271.8,200.15,-71.65
3904,186.8,207.764,20.964
3905,98.8,200.428,101.628
3906,247.8,207.45,-40.35
3907,118.8,199.936,81.136
3908,169.8,207.064,37.264
3909,274.9,196.764,-78.136
3910,121.8,199.743,77.943
3911,317,200.604,-116.396
3912,211.8,238.258,26.458
3913,260.4,195.516,-64.884
3914,211.9,206.984,-4.916
3915,176.8,200.504,23.704
3916,124.8,200.153,75.353
3917,311.9,252.177,-59.723
3918,120.8,195.525,74.725
3919,187.3,200.537,13.237
3920,203.8,195.845,-7.955
3921,104.8,200.312,95.512
3922,170.98,195.584,24.604
3923,194.8,200.033,5.233
3924,260.9,199.94,-60.96
3925,175.39,195.72,20.33
3926,157.98,195.525,37.545
3927,273.8,196.731,-77.069
3928,?,252.729,?
3929,205.8,200.698,-5.102
3930,265.28,199.814,-65.466
3931,235.8,207.533,-28.267
3932,225.9,200.696,-25.204
3933,501.9,239.203,-262.697
3934,277.8,200.465,-77.335
3935,411,208.526,-202.474
3936,186.8,200.384,13.584
3937,129.79,200.654,70.864
3938,304,200.381,-103.619
3939,164.3,200.375,36.075
3940,244.9,200.393,-44.507
3941,129.79,196.444,66.654
3942,?,239.1,?
3943,100.8,196.274,95.474
3944,128.8,200.096,71.296
3945,137.8,200.586,62.786
3946,179.9,200.184,20.284
3947,140.8,199.675,58.875
3948,235.9,199.982,-35.918
3949,198.8,200.294,1.494
3950,262.8,200.338,-62.462
3951,156.9,252.021,95.121
3952,159.8,238.384,78.584
3953,166.8,200.206,33.406
3954,366.8,201.05,-165.75
3955,330.8,239.914,-90.886
3956,148.8,195.87,47.07
3957,222.8,200.206,-22.594
3958,186.8,200.529,13.729
3959,266.8,200.552,-66.248
3960,132.8,199.748,66.948
3961,58.98,207.973,148.993
3962,171.8,200.226,28.426
3963,374.9,200.7,-174.2
3964,170.9,200.97,30.07
3965,221.8,200.362,-21.438
3966,223.3,207.78,-15.52
3967,279.8,200.441,-79.359
3968,167.8,199.955,32.155
3969,166.9,199.955,33.055
3970,210.8,196.017,-14.783
3971,206.9,199.713,-7.187
3972,209.8,200.386,-9.414
3973,329.9,200.714,-129.186
3974,103.98,200.17,96.19
3975,188.8,200.77,11.97
3976,283.3,195.904,-87.396
3977,180.8,177.852,-2.948
3978,119.3,199.45,80.15
3979,94.98,195.922,100.942
3980,164.8,200.84,36.04
3981,287.9,200.673,-87.227
3982,225.8,200.726,-25.074
3983,218.8,207.445,-11.355
3984,203.8,196.005,-7.795
3985,252.8,200.38,-52.42
3986,154.8,197.341,42.541
3987,149.9,199.562,49.662
3988,186.8,200.502,13.702
3989,116.8,200.551,83.751
3990,314.9,200.576,-114.324
3991,135.8,200.033,64.233
3992,236.8,200.067,-36.733
3993,171.8,196.36,24.56
3994,251.8,200.201,-51.599
3995,105.8,199.841,94.041
3996,297.9,200.495,-97.405
3997,275.8,200.234,-75.566
3998,149.8,200.576,50.776
3999,148.8,200.067,51.267
4000,218.8,200.676,-18.124
4001,286.8,200.646,-86.154
4002,174.98,207.124,32.144
4003,155.8,200.214,44.414
4004,70.8,200.074,129.274
4005,252.9,199.951,-52.949
4006,142.3,200.117,57.817
4007,213.8,200.048,-13.752
4008,270.8,199.788,-71.012
4009,238.4,256.789,18.389
4010,300.9,200.371,-100.529
4011,187.8,195.653,7.853
4012,351.8,239.711,-112.089
4013,146.8,200.294,53.494
4014,171.8,196.475,24.675
4015,271.8,207.851,-63.949
4016,212.8,200.618,-12.182
4017,201.9,200.384,-1.516
4018,261.9,196.775,-65.125
4019,356.8,241.219,-115.581
4020,197.8,241.218,43.418
4021,174.81,200.147,25.337
4022,291.8,234.952,-56.848
4023,174.81,200.614,25.804
4024,231,208.17,-22.83
4025,177.8,200.708,22.908
4026,200.8,199.418,-1.382
4027,289.9,200.825,-89.075
4028,189.8,200.456,10.656
4029,?,240.187,?
4030,186.9,199.991,13.091
4031,324.9,200.936,-123.964
4032,243.9,251.391,7.491
4033,181.8,200.517,18.717
4034,249.9,200.883,-49.017
4035,176.89,200.424,23.534
4036,199.3,207.637,8.337
4037,171.8,200.211,28.411
4038,313.9,200.689,-113.211
4039,319.8,208.58,-111.22
4040,218.9,200.294,-18.606
4041,342.24,272.498,-69.742
4042,164.8,199.469,34.669
4043,350.91,197.151,-153.759
4044,220.8,199.225,-21.575
4045,185.8,196.272,10.472
4046,222.8,200.801,-21.999
4047,209.8,200.35,-9.45
4048,185.8,195.959,10.159
4049,231.8,200.493,-31.307
4050,188.8,196.547,7.747
4051,245.4,200.87,-44.53
4052,221.8,200.846,-20.954
4053,148.8,179.219,30.419
4054,197.3,195.473,-1.827
4055,261.9,196.71,-65.19
4056,153.8,199.73,45.93
4057,?,199.392,?
4058,181.8,200.378,18.578
4059,146.98,195.588,48.608
4060,146.8,199.657,52.857
4061,162.98,195.954,32.974
4062,267.8,242.614,-25.186
4063,161.8,197.164,35.364
4064,303,200.596,-102.404
4065,250.8,207.439,-43.361
4066,113.8,200.248,86.448
4067,215.3,207.229,-8.071
4068,119.3,200.25,80.95
4069,116.3,200.064,83.764
4070,150.9,200.301,49.401
4071,189.9,238.068,48.168
4072,144.8,236.066,91.266
4073,225.8,235.273,9.473
4074,277.8,208.503,-69.297
4075,129.79,200.388,70.598
4076,162.8,199.25,36.45
4077,205.8,200.617,-5.183
4078,401.9,200.588,-201.312
4079,247.3,199.581,-47.719
4080,228.8,200.239,-28.561
4081,257.8,231.488,-26.312
4082,140.8,200.033,59.233
4083,152.8,200.32,47.52
4084,179.8,199.762,19.962
4085,256.9,200.36,-56.54
4086,292.8,200.7,-92.1
4087,171.9,200.563,28.663
4088,105.8,236.3,130.5
4089,381.8,240.844,-140.956
4090,313.9,196.466,-117.434
4091,166.8,200.73,33.93
4092,169.8,200.329,30.529
4093,141.8,199.766,57.966
4094,152.8,200.207,47.407
4095,143.8,196.823,53.023
4096,154.8,235.699,80.899
4097,222.8,200.118,-22.682
4098,291.8,200.773,-91.027
4099,171.8,200.106,28.306
4100,176.89,199.631,22.741
4101,222.8,200.435,-22.365
4102,172.79,179.946,7.156
4103,181.4,200.212,18.812
4104,360.9,238.308,-122.592
4105,161.8,199.842,38.042
4106,272.8,200.58,-72.22
4107,216.81,199.848,-16.962
4108,125.8,207.683,81.883
4109,96.8,200.741,103.941
4110,189.8,200.147,10.347
4111,278.8,238.901,-39.899
4112,225.9,200.45,-25.45
4113,155.8,200.47,44.67
4114,317.4,207.685,-109.715
4115,269,207.838,-61.162
4116,235.98,196.679,-39.301
4117,256.8,208.123,-48.677
4118,101.8,200.19,98.39
4119,227.8,200.472,-27.328
4120,277.9,238.195,-39.705
4121,176.8,200.113,23.313
4122,204.8,200.126,-4.674
4123,149.8,200.202,50.402
4124,172.79,200.311,27.521
4125,280.8,199.779,-81.021
4126,284.8,200.543,-84.257
4127,311.8,239.897,-71.903
4128,102.98,196.01,93.03
4129,149.8,196.322,46.522
4130,186.8,200.05,13.25
4131,195.8,200.213,4.413
4132,224.8,207.37,-17.43
4133,206.8,200.741,-6.059
4134,339,200.845,-138.155
4135,299.9,207.676,-92.224
4136,127.9,196.472,68.572
4137,171.68,178.013,6.333
4138,92.8,199.987,107.187
4139,183.8,200.737,16.937
4140,232.8,196.042,-36.758
4141,175.8,238.498,62.698
4142,95.8,199.576,103.776
4143,149.8,207.893,58.093
4144,129.79,196.131,66.341
4145,153.4,251.539,98.139
4146,181.8,200.633,18.833
4147,190.9,200.375,9.475
4148,244.44,257.167,12.727
4149,207.8,200.437,-7.363
4150,152.8,200.187,47.387
4151,349.14,263.327,-85.813
4152,108.98,200.004,91.024
4153,322.91,263.154,-59.756
4154,172.79,200.47,27.68
4155,191.8,200.695,8.895
4156,280.9,200.882,-80.018
4157,?,196.928,?
4158,195.9,200.656,4.756
4159,189.8,200.299,10.499
4160,152.8,200.61,47.81
4161,246.3,207.398,-38.902
4162,200.8,207.288,6.488
4163,213.8,200.434,-13.366
4164,201.8,200.37,-1.43
4165,140.8,199.45,58.65
4166,255.9,200.558,-55.342
4167,112.98,200.33,87.35
4168,217.81,199.884,-17.926
4169,270.8,200.926,-69.874
4170,192.98,199.654,6.674
4171,140.8,199.928,59.128
4172,217.3,196.627,-20.673
4173,155.8,200.159,44.359
4174,252.8,200.526,-52.274
4175,272.9,199.253,-73.647
4176,142.99,207.114,64.124
4177,62.98,199.903,136.923
4178,159.8,200.57,40.77
4179,169.8,199.528,29.728
4180,207.8,200.473,-7.327
4181,197.8,196.166,-1.634
4182,191.16,260.467,69.307
4183,129.79,200.538,70.748
4184,172.79,196.427,23.637
4185,388,207.961,-180.039
4186,247.8,199.813,-47.987
4187,216.81,195.778,-21.032
4188,161.8,196.298,34.498
4189,295.73,267.417,-28.313
4190,143.8,200.183,56.383
4191,191.3,238.439,47.139
4192,205.8,200.529,-5.271
4193,196.8,200.395,3.595
4194,360.98,240.986,-119.994
4195,178.91,200.304,21.394
4196,216.9,200.078,-16.822
4197,207.9,208.139,0.239
4198,189.8,199.212,9.412
4199,273.9,200.517,-73.383
4200,170.3,199.385,29.085
4201,289.8,196.548,-93.252
4202,194.8,200.295,5.495
4203,?,199.893,?
4204,189.9,200.666,10.766
4205,201.8,200.499,-1.301
4206,206.8,200.109,-6.691
4207,82.29,196.324,114.034
4208,203.8,200.542,-3.258
4209,184.8,200.037,15.237
4210,250.8,200.161,-50.639
4211,200.9,207.644,6.744
4212,142.99,200.506,57.516
4213,126.8,199.79,72.99
4214,222.8,200.938,-21.862
4215,216.81,195.556,-21.254
4216,150.8,200.499,49.699
4217,227.8,200.94,-26.86
4218,157.8,200.07,42.27
4219,140.8,200.363,59.563
4220,208.98,199.854,-9.126
4221,142.8,199.604,56.804
4222,146.8,200.467,53.667
4223,206.8,200.41,-6.39
4224,231.3,196.188,-35.112
4225,212,200.89,-11.11
4226,233.8,199.86,-33.94
4227,210.9,200.324,-10.576
4228,178.91,199.825,20.915
4229,188.8,200.066,11.266
4230,161.98,200.094,38.114
4231,246.3,199.648,-46.652
4232,129.79,199.979,70.189
4233,140.8,199.877,59.077
4234,272.8,200.622,-72.178
4235,194.98,200.139,5.159
4236,222.9,208.329,-14.571
4237,181.8,195.241,13.441
4238,110.98,208.336,97.356
4239,108.8,200.181,91.381
4240,242.8,200.636,-42.164
4241,95.98,194.83,98.85
4242,189.8,200.408,10.608
4243,131.81,195.981,64.171
4244,156.98,200.285,43.305
4245,203.9,256.862,52.962
4246,220.8,200.386,-20.414
4247,295.8,235.459,-60.341
4248,184.9,239.534,54.634
4249,112.8,199.999,87.199
4250,306.91,235.289,-71.621
4251,119.8,200.196,80.396
4252,323.9,200.434,-123.466
4253,217.81,200.501,-17.309
4254,208.8,200.676,-8.124
4255,165.8,200.428,34.628
4256,292.8,200.376,-92.424
4257,176.8,195.956,19.156
4258,401.93,267.831,-134.099
4259,180.8,200.493,19.693
4260,201.8,208.132,6.332
4261,426.8,200.063,-226.737
4262,170.8,207.072,36.272
4263,294.9,208.469,-86.431
4264,189.8,200.153,10.353
4265,227.8,200.865,-26.935
4266,352,200.56,-151.44
4267,152.3,195.545,43.245
4268,144.3,200.49,56.19
4269,148.8,199.86,51.06
4270,178.8,200.309,21.509
4271,166.8,200.556,33.756
4272,191.9,200.602,8.702
4273,144.9,199.993,55.093
4274,161.9,199.85,37.95
4275,150.8,196.409,45.609
4276,164.3,200.357,36.057
4277,144.3,199.49,55.19
4278,122.8,234.649,111.849
4279,161.8,200.604,38.804
4280,195.8,200.191,4.391
4281,162.8,196.252,33.452
4282,156.8,199.956,43.156
4283,288.9,200.573,-88.327
4284,232.76,200.441,-32.319
4285,96.8,199.951,103.151
4286,265.9,195.974,-69.926
4287,189.8,196.36,6.56
4288,?,207.801,?
4289,262.8,200.144,-62.656
4290,147.98,199.529,51.549
4291,354.73,269.895,-84.835
4292,88.98,195.741,106.761
4293,204.8,200.409,-4.391
4294,189.8,207.562,17.762
4295,221.98,198.985,-22.995
4296,196.8,200.101,3.301
4297,139.98,199.87,59.89
4298,227.8,200.591,-27.209
4299,207.8,197.404,-10.396
4300,188.8,200.635,11.835
4301,146.98,195.188,48.208
4302,233.8,208.173,-25.627
4303,206.9,200.903,-5.997
4304,113.8,200.198,86.398
4305,302.81,208.329,-94.481
4306,329.9,254.12,-75.78
4307,187.8,200.24,12.44
4308,207.8,200.539,-7.261
4309,224.9,200.378,-24.522
4310,122.3,196.136,73.836
4311,300.8,238.707,-62.093
4312,209.8,200.583,-9.217
4313,187.8,236.561,48.761
4314,339.9,200.189,-139.711
4315,105.8,207.608,101.808
4316,184.8,200.575,15.775
4317,291.2,253.301,-37.899
4318,176.8,199.71,22.91
4319,96.3,196.361,100.061
4320,196.9,200.586,3.686
4321,172.79,196.474,23.684
4322,289.9,197.027,-92.873
4323,144.3,195.33,51.03
4324,245.8,200.288,-45.512
4325,108.8,197.514,88.714
4326,260.9,195.89,-65.01
4327,326.9,208.343,-118.557
4328,260.81,207.317,-53.493
4329,191.8,196.059,4.259
4330,224.9,201.005,-23.895
4331,109.8,199.734,89.934
4332,201.8,200.353,-1.447
4333,319.8,196.537,-123.263
4334,182.8,200.528,17.728
4335,74.98,200.425,125.445
4336,122.8,200.59,77.79
4337,314.9,208.26,-106.64
4338,130.81,196.498,65.688
4339,174.81,199.82,25.01
4340,329.9,240.118,-89.782
4341,184.99,207.263,22.273
4342,323.3,195.984,-127.316
4343,227.9,200.514,-27.386
4344,210.8,199.757,-11.043
4345,176.89,200.05,23.16
4346,215.9,207.739,-8.161
4347,179.8,200.144,20.344
4348,369.8,239.586,-130.214
4349,318.8,200.501,-118.299
4350,?,200.867,?
4351,89.98,179.221,89.241
4352,265.4,196.518,-68.882
4353,170.9,199.817,28.917
4354,219.3,243.23,23.93
4355,377.24,275.091,-102.149
4356,306.8,200.212,-106.588
4357,175.8,200.173,24.373
4358,?,200.574,?
4359,193.8,200.011,6.211
4360,415.9,208.445,-207.455
4361,318.9,208.416,-110.484
4362,145.8,226.022,80.222
4363,264.91,200.145,-64.765
4364,335.8,196.626,-139.174
4365,152.8,200.415,47.615
4366,173.98,199.741,25.761
4367,148.9,200.3,51.4
4368,196.8,200.21,3.41
4369,108.98,200.026,91.046
4370,186.8,207.535,20.735
4371,82.98,195.73,112.75
4372,216.81,200.06,-16.75
4373,350.8,208.748,-142.052
4374,?,241.297,?
4375,110.98,208.161,97.181
4376,312.9,208.537,-104.363
4377,194.8,199.887,5.087
4378,182.8,207.139,24.339
4379,101.9,238.296,136.396
4380,159.8,196.753,36.953
4381,156.8,199.87,43.07
4382,203.8,200.413,-3.387
4383,293.4,200.166,-93.234
4384,215.79,207.153,-8.637
4385,207.8,200.661,-7.139
4386,194.8,195.681,0.881
4387,120.8,196.176,75.376
4388,291.9,199.849,-92.051
4389,305.8,200.433,-105.367
4390,216.9,200.447,-16.453
4391,141.8,199.166,57.366
4392,337.8,200.624,-137.176
4393,124.3,196.097,71.797
4394,311.8,208.061,-103.739
4395,249.8,200.124,-49.676
4396,252.9,208.405,-44.495
4397,171.8,200.269,28.469
4398,375.9,200.506,-175.394
4399,203.9,197.033,-6.867
4400,144.8,200.641,55.841
4401,216.3,196.557,-19.743
4402,150.8,207.043,56.243
4403,125.8,200.401,74.601
4404,218.9,200.307,-18.593
4405,202.8,200.75,-2.05
4406,210.8,196.604,-14.196
4407,160.8,195.824,35.024
4408,172.79,200.298,27.508
4409,324.9,200.22,-124.68
4410,177.8,200.063,22.263
4411,205.9,207.655,1.755
4412,162.4,207.505,45.105
4413,293.9,251.368,-42.532
4414,229.8,194.451,-35.349
4415,181.8,196.923,15.123
4416,222.9,207.771,-15.129
4417,201.8,199.474,-2.326
4418,206.8,238.053,31.253
4419,270.8,199.687,-71.113
4420,189.8,200.572,10.772
4421,246.3,259.205,12.905
4422,261.9,196.555,-65.345
4423,235.8,200.719,-35.081
4424,144.98,207.226,62.246
4425,261.8,200.656,-61.144
4426,?,200.714,?
4427,140.8,200.194,59.394
4428,325.9,200.286,-125.614
4429,235.9,200.519,-35.381
4430,191.8,200.299,8.499
4431,207.8,200.402,-7.398
4432,177.8,202.132,24.332
4433,145.98,199.125,53.145
4434,310.9,199.976,-110.924
4435,202.3,200.521,-1.779
4436,184.8,199.93,15.13
4437,150.8,196.099,45.299
4438,194.8,196.393,1.593
4439,149.8,200.3,50.5
4440,148.3,199.617,51.317
4441,121.8,199.844,78.044
4442,107.98,200.465,92.485
4443,275.8,200.126,-75.674
4444,144.98,200.287,55.307
4445,292.8,239.313,-53.487
4446,223.3,199.172,-24.128
4447,148.8,199.773,50.973
4448,358.8,208.845,-149.955
4449,180.9,200.024,19.124
4450,293.9,237.573,-56.327
4451,145.98,199.422,53.442
4452,169.8,199.572,29.772
4453,204.8,208.278,3.478
4454,62.98,196.372,133.392
4455,228.3,195.931,-32.369
4456,189.8,200.229,10.429
4457,189.8,200.126,10.326
4458,242.9,196.5,-46.4
4459,88.98,195.762,106.782
4460,186.8,200.139,13.339
4461,312.5,200.686,-111.814
4462,227.3,200.102,-27.198
4463,186.8,200.26,13.46
4464,131.3,200.718,69.418
4465,212.8,226.499,13.699
4466,258.9,200.488,-58.412
4467,190.8,200.038,9.238
4468,181.8,207.181,25.381
4469,86.98,200.207,113.227
4470,223.8,201.022,-22.778
4471,219.48,199.294,-20.186
4472,133.8,207.98,74.18
4473,152.98,236.131,83.151
4474,211.8,196.922,-14.878
4475,201.8,200.316,-1.484
4476,242.8,200.154,-42.646
4477,206.3,199.66,-6.64
4478,223.8,200.405,-23.395
4479,256.8,207.634,-49.166
4480,140.8,200.229,59.429
4481,157.8,200.032,42.232
4482,125.8,200.45,74.65
4483,158.8,199.795,40.995
4484,178.8,200.386,21.586
4485,141.8,200.193,58.393
4486,205.9,226.426,20.526
4487,172.79,200.289,27.499
4488,90.8,199.845,109.045
4489,231.8,200.443,-31.357
4490,243.8,199.721,-44.079
4491,154.3,199.742,45.442
4492,189.8,200.414,10.614
4493,152.9,200.33,47.43
4494,184.8,200.968,16.168
4495,243.8,238.394,-5.406
4496,256.8,200.442,-56.358
4497,338,207.239,-130.761
4498,185.9,200.434,14.534
4499,232.8,194.865,-37.935
4500,233.3,199.739,-33.561
4501,148.8,199.597,50.797
4502,124.8,199.989,75.189
4503,150.8,200.586,49.786
4504,122.8,200.001,77.201
4505,281.8,196.299,-85.501
4506,153.8,199.742,45.942
4507,170.8,200.18,29.38
4508,109.8,200.405,90.605
4509,229.9,200.306,-29.594
4510,178.8,200.46,21.66
4511,223.3,243.749,20.449
4512,151.3,200.415,49.115
4513,176.89,199.847,22.957
4514,337.3,200.262,-137.038
4515,105.3,195.943,90.643
4516,118.8,200.073,81.273
4517,200.8,196.953,-3.847
4518,126.8,207.21,80.41
4519,341.31,196.261,-145.049
4520,109.8,195.892,86.092
4521,261.9,195.817,-66.083
4522,199.8,200.12,0.32
4523,213.3,258.906,45.606
4524,118.8,196.835,78.035
4525,194.3,196.032,1.732
4526,184.8,196.785,11.985
4527,216,200.495,-15.505
4528,118.98,196.301,77.321
4529,240.9,200.57,-40.33
4530,80.98,196.191,115.211
4531,279.9,196.599,-83.301
4532,342.8,238.617,-104.183
4533,156.9,196.397,39.497
4534,184.8,200.439,15.639
4535,143.9,207.235,63.335
4536,170.8,199.967,29.167
4537,242.8,200.17,-42.63
4538,308.9,200.164,-108.736
4539,?,194.802,?
4540,197.8,200.178,2.378
4541,163.8,200.302,36.502
4542,100.98,207.791,106.811
4543,156.9,196.298,39.398
4544,361.9,208.128,-153.772
4545,223.3,196.377,-26.923
4546,175.3,200.686,25.386
4547,190.3,200.455,10.155
4548,131.81,200.32,68.51
4549,304.9,200.601,-104.299
4550,244,207.543,-36.457
4551,?,258.089,?
4552,193.8,200.448,6.648
4553,341,200.623,-140.377
4554,122.8,200.102,77.302
4555,169.8,200.727,30.927
4556,210.8,200.088,-10.712
4557,271.9,200.358,-71.542
4558,244.44,251.76,7.32
4559,102.8,238.96,136.16
4560,198.8,196.065,-2.735
4561,?,200.653,?
4562,139.8,199.889,60.089
4563,101.8,200.67,98.87
4564,344.79,200.519,-144.271
4565,171.8,179.08,7.28
4566,109.8,200.072,90.272
4567,238.1,200.505,-37.595
4568,159.3,199.733,40.433
4569,188.8,200.229,11.429
4570,140.9,196.301,55.401
4571,257.8,200.649,-57.151
4572,216.9,200.924,-15.976
4573,181.8,200.66,18.86
4574,206.8,196.087,-10.713
4575,304.51,269.567,-34.943
4576,186.8,200.615,13.815
4577,306.88,199.372,-107.508
4578,127.8,200.315,72.515
4579,126.8,195.592,68.792
4580,150.8,195.6,44.8
4581,276.9,196.029,-80.871
4582,201.8,200.577,-1.223
4583,207.8,200.418,-7.382
4584,143.3,199.707,56.407
4585,108.8,196.104,87.304
4586,242.8,196.749,-46.051
4587,176.89,200.245,23.355
4588,205.8,200.445,-5.355
4589,283.9,195.462,-88.438
4590,175.8,194.49,18.69
4591,222.8,236.684,13.884
4592,195.8,200.168,4.368
4593,187.8,196.012,8.212
4594,176.89,200.292,23.402
4595,185.9,200.482,14.582
4596,196.8,200.268,3.468
4597,157.8,199.987,42.187
4598,190.9,240.788,49.888
4599,153.8,200.669,46.869
4600,203.8,207.588,3.788
4601,60.98,196.357,135.377
4602,211.8,200.767,-11.033
4603,181.8,200.004,18.204
4604,311.8,238.683,-73.117
4605,79.3,236.48,157.18
4606,294.4,200.502,-93.898
4607,223.3,207.773,-15.527
4608,166.8,199.902,33.102
4609,179.8,196.893,17.093
4610,243.9,200.492,-43.408
4611,108.8,195.594,86.794
4612,218.3,195.849,-22.451
4613,206.98,200.216,-6.764
4614,311.8,200.286,-111.514
4615,138.4,255.432,117.032
4616,109.98,195.94,85.96
4617,199.3,207.661,8.361
4618,149.3,207.119,57.819
4619,164.8,200.407,35.607
4620,188.8,196.949,8.149
4621,163.8,199.812,36.012
4622,200.3,258.972,58.672
4623,149.8,200.285,50.485
4624,199.8,200.395,0.595
4625,256.9,200.781,-56.119
4626,221.98,208.128,-13.852
4627,130.81,199.867,69.057
4628,302.81,200.818,-101.992
4629,390.9,200.953,-189.947
4630,190.9,200.413,9.513
4631,267.9,196.581,-71.319
4632,199.4,196.083,-3.317
4633,148.98,199.807,50.827
4634,283.3,258.452,-24.848
4635,209.9,200.048,-9.852
4636,?,239.921,?
4637,291.9,200.305,-91.595
4638,239.9,207.108,-32.792
4639,235.8,197.224,-38.576
4640,126.8,200.377,73.577
4641,93.8,195.699,101.899
4642,179.8,199.778,19.978
4643,299.14,263.444,-35.696
4644,225.9,208.056,-17.844
4645,221.8,201.03,-20.77
4646,160.9,196.481,35.581
4647,165.8,199.971,34.171
4648,233.9,257.691,23.791
4649,156.3,199.743,43.443
4650,280.8,196.575,-84.225
4651,220.8,200.503,-20.297
4652,?,237.856,?
4653,267.14,256.887,-10.253
4654,210,200.633,-9.367
4655,?,238.144,?
4656,269.8,200.732,-69.068
4657,323,200.834,-122.166
4658,148.8,207.35,58.55
4659,186.8,199.994,13.194
4660,185.3,195.69,10.39
4661,171.8,200.065,28.265
4662,178.8,199.789,20.989
4663,221.8,200.956,-20.844
4664,129.79,200.198,70.408
4665,215.9,195.582,-20.318
4666,104.3,196.416,92.116
4667,296.8,200.672,-96.128
4668,278.8,201.047,-77.753
4669,120.8,199.823,79.023
4670,102.3,200.153,97.853
4671,183.8,195.46,11.66
4672,166.8,196.548,29.748
4673,236.9,196.159,-40.741
4674,147.8,195.659,47.859
4675,216.9,256.924,40.024
4676,201.98,200.411,-1.569
4677,128.3,195.859,67.559
4678,269.3,238.902,-30.398
4679,343.9,200.843,-143.057
4680,217.81,200.347,-17.463
4681,383.2,252.461,-130.739
4682,174.81,200.23,25.42
4683,121.9,199.928,78.028
4684,229.8,200.155,-29.645
4685,408.1,208.174,-199.926
4686,111.8,200.508,88.708
4687,170.8,200.541,29.741
4688,169.3,200.215,30.915
4689,229.9,200.361,-29.539
4690,189.8,200.248,10.448
4691,269.8,199.974,-69.826
4692,108.98,196.183,87.203
4693,225.8,200.246,-25.554
4694,177.91,200.296,22.386
4695,220.91,199.95,-20.96
4696,268.9,200.273,-68.627
4697,252.9,258.052,5.152
4698,133.3,236.538,103.238
4699,235.8,200.44,-35.36
4700,293.9,257.92,-35.98
4701,196.8,200.326,3.526
4702,181.8,200.881,19.081
4703,184.8,196.832,12.032
4704,278.8,208.453,-70.347
4705,62.98,195.976,132.996
4706,319.33,269.098,-50.232
4707,207.9,199.957,-7.943
4708,138.9,200.112,61.212
4709,194.3,200.27,5.97
4710,350.91,200.522,-150.388
4711,122.8,195.902,73.102
4712,245.9,200.486,-45.414
4713,188.8,200.194,11.394
4714,150.8,207.959,57.159
4715,185.9,200.48,14.58
4716,335.8,200.621,-135.179
4717,256.8,196.212,-60.588
4718,181.8,200.086,18.286
4719,185.8,200.442,14.642
4720,359.8,200.735,-159.065
4721,170.8,200.163,29.363
4722,?,200.655,?
4723,257.8,196.563,-61.237
4724,228.8,207.556,-21.244
4725,206.8,200.932,-5.868
4726,299.32,258.874,-40.446
4727,177.8,200.475,22.675
4728,231.8,200.608,-31.192
4729,141.8,200.235,58.435
4730,399.1,200.832,-198.268
4731,?,200.111,?
4732,239.9,207.581,-32.319
4733,239.8,196.835,-42.965
4734,261.8,200.649,-61.151
4735,238.8,196.203,-42.597
4736,180.9,199.803,18.903
4737,222.8,200.249,-22.551
4738,206.8,200.469,-6.331
4739,138.8,200.261,61.461
4740,334.8,196.609,-138.191
4741,340.4,200.463,-139.937
4742,231.72,260.429,28.709
4743,172.79,200.535,27.745
4744,190.8,207.412,16.612
4745,177.8,200.4,22.6
4746,210.8,196.516,-14.284
4747,?,238.03,?
4748,201.8,200.472,-1.328
4749,213.9,200.216,-13.684
4750,332.9,196.916,-135.984
4751,236.9,207.508,-29.392
4752,267.3,238.447,-28.853
4753,158.8,200.337,41.537
4754,150.98,195.741,44.761
4755,167.3,199.366,32.066
4756,226.01,200.328,-25.682
4757,146.8,200.197,53.397
4758,142.3,199.649,57.349
4759,351.9,196.535,-155.365
4760,282.9,200.262,-82.638
4761,186.8,196.439,9.639
4762,104.8,199.813,95.013
4763,169.8,199.983,30.183
4764,110.8,200.314,89.514
4765,201.8,200.428,-1.372
4766,243.8,200.092,-43.708
4767,327.9,200.199,-127.701
4768,211.8,200.184,-11.616
4769,271.8,200.021,-71.779
4770,132.8,200.06,67.26
4771,121.8,195.521,73.721
4772,259.9,240.422,-19.478
4773,264.8,238.292,-26.508
4774,218.3,196.842,-21.458
4775,148.8,200.665,51.865
4776,206.8,196.583,-10.217
4777,253.9,251.244,-2.656
4778,174.81,200.337,25.527
4779,168.29,196.424,28.134
4780,226.8,200.617,-26.183
4781,146.8,200.078,53.278
4782,203.8,199.25,-4.55
4783,152.8,200.145,47.345
4784,180.9,199.924,19.024
4785,181.8,196.725,14.925
4786,100.9,199.877,98.977
