inst#,actual,predicted,error
4452,169.8,177.5,7.7
4453,204.8,198.275,-6.525
4454,62.98,177.5,114.52
4455,228.3,177.5,-50.8
4456,189.8,218.494,28.694
4457,189.8,198.275,8.475
4458,242.9,191.684,-51.216
4459,88.98,177.5,88.52
4460,186.8,189.024,2.224
4461,312.5,218.494,-94.006
4462,227.3,189.024,-38.276
4463,186.8,189.024,2.224
4464,131.3,232.678,101.378
4465,212.8,218.494,5.694
4466,258.9,254.488,-4.412
4467,190.8,189.024,-1.776
4468,181.8,218.494,36.694
4469,86.98,206.969,119.989
4470,223.8,186.75,-37.05
4471,219.48,249.82,30.34
4472,133.8,212.459,78.659
4473,152.98,224.894,71.914
4474,211.8,191.684,-20.116
4475,201.8,203.208,1.408
4476,242.8,213.37,-29.43
4477,206.3,177.5,-28.8
4478,223.8,191.684,-32.116
4479,256.8,223.531,-33.269
4480,140.8,186.75,45.95
4481,157.8,189.024,31.224
4482,125.8,177.5,51.7
4483,158.8,177.5,18.7
4484,178.8,203.208,24.408
4485,141.8,198.275,56.475
4486,205.9,221.153,15.253
4487,172.79,218.494,45.704
4488,90.8,197.719,106.919
4489,231.8,189.024,-42.776
4490,243.8,206.969,-36.831
4491,154.3,189.024,34.724
4492,189.8,203.208,13.408
4493,152.9,191.684,38.784
4494,184.8,267.185,82.385
4495,243.8,226.867,-16.933
4496,256.8,189.024,-67.776
4497,338,198.275,-139.725
4498,185.9,254.488,68.588
4499,232.8,177.5,-55.3
4500,233.3,177.5,-55.8
4501,148.8,189.024,40.224
4502,124.8,177.5,52.7
4503,150.8,236.118,85.318
4504,122.8,177.5,54.7
4505,281.8,197.719,-84.081
4506,153.8,189.024,35.224
4507,170.8,189.024,18.224
4508,109.8,206.969,97.169
4509,229.9,209.243,-20.657
4510,178.8,177.5,-1.3
4511,223.3,225.077,1.777
4512,151.3,232.678,81.378
4513,176.89,177.5,0.61
4514,337.3,189.024,-148.276
4515,105.3,177.5,72.2
4516,118.8,186.75,67.95
4517,200.8,186.75,-14.05
4518,126.8,189.024,62.224
4519,341.31,197.719,-143.591
4520,109.8,177.5,67.7
4521,261.9,177.5,-84.4
4522,199.8,209.243,9.443
4523,213.3,252.493,39.193
4524,118.8,200.934,82.134
4525,194.3,186.75,-7.55
4526,184.8,206.969,22.169
4527,216,237.715,21.715
4528,118.98,186.75,67.77
4529,240.9,206.969,-33.931
4530,80.98,186.75,105.77
4531,279.9,200.934,-78.966
4532,342.8,234.145,-108.655
4533,156.9,186.75,29.85
4534,184.8,206.969,22.169
4535,143.9,203.208,59.308
4536,170.8,189.024,18.224
4537,242.8,177.5,-65.3
4538,308.9,197.719,-111.181
4539,?,177.5,?
4540,197.8,198.275,0.475
4541,163.8,198.275,34.475
4542,100.98,189.024,88.044
4543,156.9,206.969,50.069
4544,361.9,223.531,-138.369
4545,223.3,177.5,-45.8
4546,175.3,200.934,25.634
4547,190.3,224.593,34.293
4548,131.81,218.494,86.684
4549,304.9,189.024,-115.876
4550,244,223.427,-20.573
4551,?,279.29,?
4552,193.8,189.024,-4.776
4553,341,200.934,-140.066
4554,122.8,177.5,54.7
4555,169.8,212.459,42.659
4556,210.8,177.5,-33.3
4557,271.9,206.969,-64.931
4558,244.44,249.82,5.38
4559,102.8,226.867,124.067
4560,198.8,186.75,-12.05
4561,?,244.812,?
4562,139.8,198.275,58.475
4563,101.8,212.006,110.206
4564,344.79,198.275,-146.515
4565,171.8,177.5,5.7
4566,109.8,189.024,79.224
4567,238.1,222.62,-15.48
4568,159.3,177.5,18.2
4569,188.8,189.024,0.224
4570,140.9,177.5,36.6
4571,257.8,224.593,-33.207
4572,216.9,246.409,29.509
4573,181.8,212.459,30.659
4574,206.8,177.5,-29.3
4575,304.51,284.327,-20.183
4576,186.8,186.75,-0.05
4577,306.88,249.82,-57.06
4578,127.8,186.75,58.95
4579,126.8,177.5,50.7
4580,150.8,177.5,26.7
4581,276.9,186.75,-90.15
4582,201.8,186.75,-15.05
4583,207.8,218.494,10.694
4584,143.3,189.024,45.724
4585,108.8,206.969,98.169
4586,242.8,186.75,-56.05
4587,176.89,218.494,41.604
4588,205.8,198.275,-7.525
4589,283.9,177.5,-106.4
4590,175.8,177.5,1.7
4591,222.8,229.526,6.726
4592,195.8,198.275,2.475
4593,187.8,191.684,3.884
4594,176.89,200.934,24.044
4595,185.9,212.459,26.559
4596,196.8,189.024,-7.776
4597,157.8,186.75,28.95
4598,190.9,215.342,24.442
4599,153.8,224.593,70.793
4600,203.8,198.275,-5.525
4601,60.98,206.969,145.989
4602,211.8,263.739,51.939
4603,181.8,218.494,36.694
4604,311.8,224.894,-86.906
4605,79.3,215.342,136.042
4606,294.4,191.684,-102.716
4607,223.3,203.208,-20.092
4608,166.8,198.275,31.475
4609,179.8,191.684,11.884
4610,243.9,198.275,-45.625
4611,108.8,177.5,68.7
4612,218.3,177.5,-40.8
4613,206.98,218.494,11.514
4614,311.8,177.5,-134.3
4615,138.4,249.82,111.42
4616,109.98,186.75,76.77
4617,199.3,203.208,3.908
4618,149.3,285.293,135.993
4619,164.8,198.275,33.475
4620,188.8,191.684,2.884
4621,163.8,186.75,22.95
4622,200.3,198.275,-2.025
4623,149.8,218.494,68.694
4624,199.8,206.969,7.169
4625,256.9,221.257,-35.643
4626,221.98,189.024,-32.956
4627,130.81,177.5,46.69
4628,302.81,221.153,-81.657
4629,390.9,206.969,-183.931
4630,190.9,177.5,-13.4
4631,267.9,212.006,-55.894
4632,199.4,177.5,-21.9
4633,148.98,177.5,28.52
4634,283.3,186.75,-96.55
4635,209.9,198.262,-11.638
4636,?,215.342,?
4637,291.9,234.328,-57.572
4638,239.9,198.275,-41.625
4639,235.8,221.153,-14.647
4640,126.8,222.62,95.82
4641,93.8,197.719,103.919
4642,179.8,189.024,9.224
4643,299.14,249.82,-49.32
4644,225.9,232.678,6.778
4645,221.8,284.808,63.008
4646,160.9,186.75,25.85
4647,165.8,189.024,23.224
4648,233.9,249.82,15.92
4649,156.3,177.5,21.2
4650,280.8,186.75,-94.05
4651,220.8,198.275,-22.525
4652,?,241.051,?
4653,267.14,259.071,-8.069
4654,210,186.75,-23.25
4655,?,241.051,?
4656,269.8,212.459,-57.341
4657,323,206.969,-116.031
4658,148.8,203.208,54.408
4659,186.8,186.75,-0.05
4660,185.3,177.5,-7.8
4661,171.8,213.37,41.57
4662,178.8,198.262,19.462
4663,221.8,232.782,10.982
4664,129.79,198.275,68.485
4665,215.9,177.5,-38.4
4666,104.3,186.75,82.45
4667,296.8,198.275,-98.525
4668,278.8,177.5,-101.3
4669,120.8,189.024,68.224
4670,102.3,197.719,95.419
4671,183.8,177.5,-6.3
4672,166.8,177.5,10.7
4673,236.9,177.5,-59.4
4674,147.8,186.75,38.95
4675,216.9,249.82,32.92
4676,201.98,203.208,1.228
4677,128.3,177.5,49.2
4678,269.3,236.602,-32.698
4679,343.9,246.966,-96.934
4680,217.81,218.494,0.684
4681,383.2,301.941,-81.259
4682,174.81,198.275,23.465
4683,121.9,177.5,55.6
4684,229.8,206.969,-22.831
4685,408.1,232.678,-175.422
4686,111.8,224.894,113.094
4687,170.8,198.275,27.475
4688,169.3,212.459,43.159
4689,229.9,203.208,-26.692
4690,189.8,186.75,-3.05
4691,269.8,177.5,-92.3
4692,108.98,213.37,104.39
4693,225.8,189.024,-36.776
4694,177.91,218.494,40.584
4695,220.91,198.275,-22.635
4696,268.9,191.684,-77.216
4697,252.9,259.071,6.171
4698,133.3,234.145,100.845
4699,235.8,218.494,-17.306
4700,293.9,279.29,-14.61
4701,196.8,203.208,6.408
4702,181.8,232.678,50.878
4703,184.8,206.969,22.169
4704,278.8,198.275,-80.525
4705,62.98,189.024,126.044
4706,319.33,284.327,-35.003
4707,207.9,244.812,36.912
4708,138.9,198.275,59.375
4709,194.3,212.459,18.159
4710,350.91,189.024,-161.886
4711,122.8,177.5,54.7
4712,245.9,198.275,-47.625
4713,188.8,218.494,29.694
4714,150.8,203.208,52.408
4715,185.9,189.024,3.124
4716,335.8,258.249,-77.551
4717,256.8,206.969,-49.831
4718,181.8,191.684,9.884
4719,185.8,223.531,37.731
4720,359.8,237.715,-122.085
4721,170.8,177.5,6.7
4722,?,206.969,?
4723,257.8,191.684,-66.116
4724,228.8,203.208,-25.592
4725,206.8,226.19,19.39
4726,299.32,243.242,-56.078
4727,177.8,203.208,25.408
4728,231.8,253.001,21.201
4729,141.8,198.275,56.475
4730,399.1,200.934,-198.166
4731,?,191.684,?
4732,239.9,189.024,-50.876
4733,239.8,235.441,-4.359
4734,261.8,223.427,-38.373
4735,238.8,186.75,-52.05
4736,180.9,191.684,10.784
4737,222.8,223.531,0.731
4738,206.8,203.208,-3.592
4739,138.8,177.5,38.7
4740,334.8,177.5,-157.3
4741,340.4,189.024,-151.376
4742,231.72,243.242,11.522
4743,172.79,200.934,28.144
4744,190.8,218.494,27.694
4745,177.8,206.969,29.169
4746,210.8,177.5,-33.3
4747,?,256.337,?
4748,201.8,203.208,1.408
4749,213.9,186.75,-27.15
4750,332.9,221.257,-111.643
4751,236.9,203.208,-33.692
4752,267.3,224.894,-42.406
4753,158.8,177.5,18.7
4754,150.98,177.5,26.52
4755,167.3,177.5,10.2
4756,226.01,206.969,-19.041
4757,146.8,198.275,51.475
4758,142.3,177.5,35.2
4759,351.9,197.719,-154.181
4760,282.9,189.024,-93.876
4761,186.8,177.5,-9.3
4762,104.8,189.024,84.224
4763,169.8,186.75,16.95
4764,110.8,218.494,107.694
4765,201.8,224.593,22.793
4766,243.8,177.5,-66.3
4767,327.9,191.684,-136.216
4768,211.8,206.969,-4.831
4769,271.8,191.684,-80.116
4770,132.8,189.024,56.224
4771,121.8,186.75,64.95
4772,259.9,241.051,-18.849
4773,264.8,226.867,-37.933
4774,218.3,200.934,-17.366
4775,148.8,209.243,60.443
4776,206.8,191.684,-15.116
4777,253.9,281.722,27.822
4778,174.81,186.75,11.94
4779,168.29,227.732,59.442
4780,226.8,198.275,-28.525
4781,146.8,189.024,42.224
4782,203.8,177.5,-26.3
4783,152.8,186.75,33.95
4784,180.9,198.275,17.375
4785,181.8,200.934,19.134
4786,100.9,186.75,85.85
4787,257.8,206.969,-50.831
4788,201.8,197.719,-4.081
4789,183.8,191.684,7.884
4790,171.8,232.678,60.878
4791,290.9,191.684,-99.216
4792,166.8,191.684,24.884
4793,132.8,212.459,79.659
4794,112.8,189.024,76.224
4795,388.65,268.731,-119.919
4796,132.8,177.5,44.7
4797,312.3,177.5,-134.8
4798,254.84,249.82,-5.02
4799,207.9,198.275,-9.625
4800,201.8,197.719,-4.081
4801,126.8,186.75,59.95
4802,139.8,189.024,49.224
4803,278.52,243.242,-35.278
4804,338,221.257,-116.743
4805,224.8,212.006,-12.794
4806,198.9,186.75,-12.15
4807,182.8,198.275,15.475
4808,130.81,177.5,46.69
4809,138.8,191.684,52.884
4810,248.8,189.024,-59.776
4811,195.8,212.459,16.659
4812,179.8,177.5,-2.3
4813,292.8,290.843,-1.957
4814,214.8,198.275,-16.525
4815,249.9,218.494,-31.406
4816,173.9,218.494,44.594
4817,221.8,177.5,-44.3
4818,192.8,246.966,54.166
4819,146.8,177.5,30.7
4820,119.98,177.5,57.52
4821,205.8,198.275,-7.525
4822,218.8,191.684,-27.116
4823,227.9,237.715,9.815
4824,303.3,236.602,-66.698
4825,159.3,189.024,29.724
4826,242.8,177.5,-65.3
4827,177.8,206.969,29.169
4828,126.31,198.275,71.965
4829,152.8,232.678,79.878
4830,223.3,203.208,-20.092
4831,156.8,177.5,20.7
4832,399.6,414.938,15.338
4833,256.8,189.024,-67.776
4834,128.8,189.024,60.224
4835,156.8,177.5,20.7
4836,332.8,224.593,-108.207
4837,176.8,186.75,9.95
4838,215.79,189.024,-26.766
4839,149.3,189.024,39.724
4840,108.8,186.75,77.95
4841,189.8,200.934,11.134
4842,194.56,249.82,55.26
4843,231.8,177.5,-54.3
4844,256.8,189.024,-67.776
4845,109.8,177.5,67.7
4846,163.8,186.75,22.95
4847,120.98,177.5,56.52
4848,143.98,177.5,33.52
4849,382.24,360.39,-21.85
4850,250,198.275,-51.725
4851,196.9,186.75,-10.15
4852,151.8,177.5,25.7
4853,210.4,186.75,-23.65
4854,196.01,249.82,53.81
4855,190.8,206.969,16.169
4856,148.8,189.024,40.224
4857,227.8,224.593,-3.207
4858,203.9,237.715,33.815
4859,130.98,186.75,55.77
4860,190.3,177.5,-12.8
4861,236.8,177.5,-59.3
4862,312.8,226.867,-85.933
4863,176.98,189.024,12.044
4864,118.8,177.5,58.7
4865,112.98,177.5,64.52
4866,140.8,203.208,62.408
4867,104.98,189.024,84.044
4868,187.8,245.853,58.053
4869,167.8,200.934,33.134
4870,145.8,203.208,57.408
4871,240.9,203.208,-37.692
4872,298.8,189.024,-109.776
4873,146.8,186.75,39.95
4874,220.8,237.715,16.915
4875,209.8,206.969,-2.831
4876,250.9,203.208,-47.692
4877,160.9,189.024,28.124
4878,180.9,246.966,66.066
4879,201.8,198.275,-3.525
4880,125.8,206.969,81.169
4881,140.8,177.5,36.7
4882,408.01,340.47,-67.54
4883,218.4,249.82,31.42
4884,266.8,189.024,-77.776
4885,131.98,203.208,71.228
4886,118.8,222.62,103.82
4887,70.98,186.75,115.77
4888,86.79,223.531,136.741
4889,213.9,186.75,-27.15
4890,219.98,177.5,-42.48
4891,127.98,177.5,49.52
4892,259.2,254.547,-4.653
4893,178.8,191.684,12.884
4894,196.8,189.024,-7.776
4895,134.8,189.024,54.224
4896,409.01,284.327,-124.683
4897,172.79,206.969,34.179
4898,212.8,177.5,-35.3
4899,267.9,197.719,-70.181
4900,?,198.275,?
4901,153.3,177.5,24.2
4902,96.8,177.5,80.7
4903,191.8,212.459,20.659
4904,242.8,218.494,-24.306
4905,154.9,191.684,36.784
4906,304.8,215.342,-89.458
4907,390.5,177.5,-213
4908,154.98,177.5,22.52
4909,141.9,212.459,70.559
4910,254.9,256.337,1.437
4911,146.8,257.934,111.134
4912,224.8,177.5,-47.3
4913,128.98,215.342,86.362
4914,233.8,177.5,-56.3
4915,309.9,203.208,-106.692
4916,184.8,209.243,24.443
4917,145.98,177.5,31.52
4918,169.4,186.75,17.35
4919,201.8,203.208,1.408
4920,186.8,200.934,14.134
4921,126.9,232.678,105.778
4922,167.8,200.934,33.134
4923,186.8,177.5,-9.3
4924,112.8,198.275,85.475
4925,206.8,177.5,-29.3
4926,197.9,203.208,5.308
4927,130.81,206.969,76.159
4928,106.8,222.62,115.82
4929,207.9,212.459,4.559
4930,220.8,189.024,-31.776
4931,161.9,246.966,85.066
4932,370.9,206.969,-163.931
4933,175.9,249.82,73.92
4934,186.8,221.153,34.353
4935,?,275.558,?
4936,162.8,177.5,14.7
4937,242.8,177.5,-65.3
4938,190.9,206.969,16.069
4939,228.8,186.75,-42.05
4940,253.8,222.62,-31.18
4941,249.9,254.547,4.647
4942,272.9,203.208,-69.692
4943,284.8,215.342,-69.458
4944,182.08,259.071,76.991
4945,126.8,186.75,59.95
4946,114.8,198.275,83.475
4947,172.79,218.494,45.704
4948,177.8,206.969,29.169
4949,177.3,177.5,0.2
4950,231.8,203.208,-28.592
4951,181.8,253.001,71.201
4952,292.9,221.153,-71.747
4953,347.8,209.243,-138.557
4954,81.4,197.719,116.319
4955,262.98,189.024,-73.956
4956,166.8,189.024,22.224
4957,?,226.867,?
4958,241.8,221.153,-20.647
4959,123.8,177.5,53.7
4960,418.65,266.071,-152.579
4961,223.3,239.261,15.961
4962,232.9,177.5,-55.4
4963,255.8,224.894,-30.906
4964,144.98,177.5,32.52
4965,372.9,241.476,-131.424
4966,216.81,177.5,-39.31
4967,348,218.494,-129.506
4968,222.98,191.684,-31.296
4969,237.9,244.812,6.912
4970,222.8,186.75,-36.05
4971,139.8,198.275,58.475
4972,186.8,198.275,11.475
4973,149.9,198.275,48.375
4974,187.9,242.963,55.063
4975,256.9,224.593,-32.307
4976,405.9,223.531,-182.369
4977,230.8,186.75,-44.05
4978,224.8,198.275,-26.525
4979,232.8,189.024,-43.776
4980,152.8,218.494,65.694
4981,214.9,218.494,3.594
4982,169.3,236.602,67.302
4983,168.29,203.208,34.918
4984,127.8,186.75,58.95
4985,145.3,236.602,91.302
4986,204.98,197.719,-7.261
4987,211.8,198.275,-13.525
4988,109.8,186.75,76.95
4989,161.8,232.678,70.878
4990,158.8,215.342,56.542
4991,260.9,270.198,9.298
4992,218.8,189.024,-29.776
4993,172.9,186.75,13.85
4994,333.9,206.969,-126.931
4995,166.8,177.5,10.7
4996,209.8,198.275,-11.525
4997,258.24,351.139,92.899
4998,248.8,198.275,-50.525
4999,199.8,209.243,9.443
5000,333,198.275,-134.725
5001,273.3,236.602,-36.698
5002,250.9,279.29,28.39
5003,170.8,198.275,27.475
5004,209.8,218.494,8.694
5005,132.8,186.75,53.95
5006,421.8,241.051,-180.749
5007,206.8,177.5,-29.3
5008,199.8,186.75,-13.05
5009,240.8,244.812,4.012
5010,293.2,254.547,-38.653
5011,121.8,177.5,55.7
5012,209.08,249.82,40.74
5013,199.8,191.684,-8.116
5014,144.8,234.328,89.528
5015,131.81,197.719,65.909
5016,185.8,189.024,3.224
5017,148.8,197.719,48.919
5018,?,186.75,?
5019,296.9,242.839,-54.061
5020,146.8,186.75,39.95
5021,265.8,177.5,-88.3
5022,164.3,189.024,24.724
5023,172.79,189.024,16.234
5024,257.8,215.342,-42.458
5025,127.8,177.5,49.7
5026,197.8,177.5,-20.3
5027,?,198.275,?
5028,254.8,209.243,-45.557
5029,244.44,249.82,5.38
5030,140.8,203.208,62.408
5031,449.13,284.327,-164.803
5032,461.8,189.024,-272.776
5033,190.8,212.459,21.659
5034,292.8,198.275,-94.525
5035,209.8,186.75,-23.05
5036,170.8,177.5,6.7
5037,148.8,189.024,40.224
5038,191.8,218.494,26.694
5039,207.8,200.934,-6.866
5040,184.9,237.715,52.815
5041,124.98,177.5,52.52
5042,192.8,198.275,5.475
5043,108.8,177.5,68.7
5044,126.8,226.867,100.067
5045,173.9,221.153,47.253
5046,142.8,177.5,34.7
5047,227.8,177.5,-50.3
5048,230.9,234.145,3.245
5049,148.3,189.024,40.724
5050,172.79,206.969,34.179
5051,400.9,206.969,-193.931
5052,100.98,177.5,76.52
5053,239.3,200.934,-38.366
5054,147.98,189.024,41.044
5055,207.8,191.684,-16.116
5056,194.8,177.5,-17.3
5057,281.5,200.934,-80.566
5058,152.8,270.624,117.824
5059,168.8,186.75,17.95
5060,271.8,198.275,-73.525
5061,149.9,198.275,48.375
5062,171.8,218.494,46.694
5063,112.8,189.024,76.224
5064,122.98,186.75,63.77
5065,140.8,177.5,36.7
5066,170.9,191.684,20.784
5067,209.8,186.75,-23.05
5068,245.8,206.969,-38.831
5069,153.8,189.024,35.224
5070,64.98,177.5,112.52
5071,106.8,177.5,70.7
5072,380.51,244.293,-136.217
5073,227.8,224.894,-2.906
5074,229.4,177.5,-51.9
5075,178.8,189.024,10.224
5076,193.8,186.75,-7.05
5077,144.8,234.328,89.528
5078,186.9,203.208,16.308
5079,172.79,218.494,45.704
5080,168.29,177.5,9.21
5081,199.8,203.208,3.408
5082,377.8,206.969,-170.831
5083,186.8,177.5,-9.3
5084,217.9,198.275,-19.625
5085,128.9,249.82,120.92
5086,148.8,189.024,40.224
5087,229.4,186.75,-42.65
5088,158.8,177.5,18.7
5089,196.8,218.494,21.694
5090,145.8,189.024,43.224
5091,168.8,189.024,20.224
5092,138.8,218.494,79.694
5093,234.98,177.5,-57.48
5094,126.8,206.969,80.169
5095,161.8,177.5,15.7
5096,211.8,198.275,-13.525
5097,210.8,203.208,-7.592
5098,228.9,200.934,-27.966
5099,185.9,259.071,73.171
5100,319.9,212.459,-107.441
5101,129.79,218.494,88.704
5102,196.8,198.275,1.475
5103,112.3,215.342,103.042
5104,126.8,186.75,59.95
5105,162.8,218.494,55.694
5106,300.9,224.894,-76.006
5107,421.8,218.494,-203.306
5108,149.8,189.024,39.224
5109,123.8,186.75,62.95
5110,173.81,198.275,24.465
5111,234.8,200.934,-33.866
5112,210.9,186.75,-24.15
5113,153.8,206.969,53.169
5114,150.8,221.257,70.457
5115,232.9,270.624,37.724
5116,186.9,237.715,50.815
5117,175.8,253.001,77.201
5118,224.8,206.969,-17.831
5119,197.8,218.494,20.694
5120,308,200.934,-107.066
5121,190.8,206.969,16.169
5122,300.8,189.024,-111.776
5123,160.8,206.969,46.169
5124,164.8,177.5,12.7
5125,167.8,203.208,35.408
5126,243.9,203.208,-40.692
5127,197.8,186.75,-11.05
5128,155.8,186.75,30.95
5129,102.9,177.5,74.6
5130,206.8,189.024,-17.776
5131,283.9,177.5,-106.4
5132,176.8,186.75,9.95
5133,82.29,191.684,109.394
5134,220.8,200.934,-19.866
5135,106.42,270.039,163.619
5136,81.4,177.5,96.1
5137,123.98,189.024,65.044
5138,164.98,177.5,12.52
5139,?,257.934,?
5140,296.9,221.153,-75.747
5141,282.8,206.969,-75.831
5142,100.8,177.5,76.7
5143,139.8,186.75,46.95
5144,160.98,189.024,28.044
5145,288.8,232.782,-56.018
5146,229.8,223.531,-6.269
5147,255.8,189.024,-66.776
5148,205.8,177.5,-28.3
5149,203.8,177.5,-26.3
5150,152.8,177.5,24.7
5151,276,186.75,-89.25
5152,161.8,177.5,15.7
5153,125.8,177.5,51.7
5154,275.64,279.29,3.65
5155,175.8,177.5,1.7
5156,322.9,206.969,-115.931
5157,258.79,237.715,-21.075
5158,284,198.275,-85.725
5159,185.3,186.75,1.45
5160,70.98,198.275,127.295
5161,260.9,186.75,-74.15
5162,86.79,186.75,99.96
5163,203.8,177.5,-26.3
5164,125.98,191.684,65.704
5165,211.8,221.153,9.353
5166,236.8,189.024,-47.776
5167,350.91,191.684,-159.226
5168,218.4,191.684,-26.716
5169,111.98,206.969,94.989
5170,369.24,249.82,-119.42
5171,165.8,189.024,23.224
5172,179.3,177.5,-1.8
5173,253.8,189.024,-64.776
5174,207.9,191.684,-16.216
5175,252.8,228.779,-24.021
5176,368.4,215.342,-153.058
5177,239.8,206.969,-32.831
5178,207.9,221.153,13.253
5179,267.8,186.75,-81.05
5180,119.8,186.75,66.95
5181,343.2,266.071,-77.129
5182,185.8,206.969,21.169
5183,205.3,186.75,-18.55
5184,243.4,191.684,-51.716
5185,172.79,189.024,16.234
5186,131.81,206.969,75.159
5187,?,200.934,?
5188,209.8,218.494,8.694
5189,180.8,189.024,8.224
5190,173.81,200.934,27.124
5191,311.9,218.494,-93.406
5192,200.9,198.275,-2.625
5193,102.98,186.75,83.77
5194,?,232.678,?
5195,170.8,226.19,55.39
5196,201.8,177.5,-24.3
5197,168.8,223.427,54.627
5198,101.98,215.342,113.362
5199,136.8,186.75,49.95
5200,211.8,186.75,-25.05
5201,199.8,236.118,36.318
5202,153.8,212.459,58.659
5203,101.8,224.894,123.094
5204,118.8,177.5,58.7
5205,203.8,244.812,41.012
5206,179.3,225.077,45.777
5207,179.8,189.024,9.224
5208,362.5,186.75,-175.75
5209,126.8,189.024,62.224
5210,122.8,224.894,102.094
5211,233.3,186.75,-46.55
5212,106.8,177.5,70.7
5213,217.81,186.75,-31.06
5214,210.8,177.5,-33.3
5215,202.3,200.934,-1.366
5216,283.8,198.275,-85.525
5217,202.3,206.969,4.669
5218,223.4,252.493,29.093
5219,165.8,186.75,20.95
5220,268.9,198.275,-70.625
5221,212.8,253.001,40.201
5222,?,244.812,?
5223,136.8,177.5,40.7
5224,124.8,221.153,96.353
5225,192.8,206.969,14.169
5226,220.8,198.275,-22.525
5227,187.8,206.969,19.169
5228,103.8,177.5,73.7
5229,103.8,186.75,82.95
5230,206.9,186.75,-20.15
5231,201.3,186.75,-14.55
5232,141.8,189.024,47.224
5233,225.8,229.526,3.726
5234,204.8,191.684,-13.116
5235,167.8,203.208,35.408
5236,300.8,226.19,-74.61
5237,282.9,248.512,-34.388
5238,205.9,186.75,-19.15
5239,193.8,186.75,-7.05
5240,254.88,249.82,-5.06
5241,171.8,177.5,5.7
5242,192.8,203.208,10.408
5243,115.8,177.5,61.7
5244,226.8,177.5,-49.3
5245,230.8,189.024,-41.776
5246,199.8,206.969,7.169
5247,296.9,218.494,-78.406
5248,114.8,206.969,92.169
5249,164.8,186.75,21.95
5250,309.8,212.459,-97.341
5251,315.9,229.526,-86.374
5252,224.9,218.494,-6.406
5253,263.8,189.024,-74.776
5254,176.89,177.5,0.61
5255,189.8,218.494,28.694
5256,108.8,189.024,80.224
5257,210.8,177.5,-33.3
5258,265.3,203.208,-62.092
5259,94.8,209.243,114.443
5260,90.3,211.903,121.603
5261,190.8,177.5,-13.3
5262,243.9,191.684,-52.216
5263,371.9,209.243,-162.657
5264,221.8,177.5,-44.3
5265,247.9,218.494,-29.406
5266,178.8,203.208,24.408
5267,251.8,189.024,-62.776
5268,114.8,189.024,74.224
5269,217.81,186.75,-31.06
5270,265.8,186.75,-79.05
5271,178.3,226.19,47.89
5272,163.8,206.969,43.169
5273,283.3,177.5,-105.8
5274,144.8,186.75,41.95
5275,199.3,177.5,-21.8
5276,137.8,246.966,109.166
5277,169.8,177.5,7.7
5278,187.3,189.024,1.724
5279,191.9,198.275,6.375
5280,168.29,191.684,23.394
5281,210.8,206.969,-3.831
5282,?,248.512,?
5283,100.9,177.5,76.6
5284,224.8,258.249,33.449
5285,135.8,189.024,53.224
5286,154.8,189.024,34.224
5287,143.98,189.024,45.044
5288,193.8,198.275,4.475
5289,251.8,189.024,-62.776
5290,134.3,177.5,43.2
5291,165.3,177.5,12.2
5292,?,232.782,?
5293,351.9,186.75,-165.15
5294,152.8,223.531,70.731
5295,145.8,186.75,40.95
5296,225.9,221.153,-4.747
5297,181.8,237.715,55.915
5298,125.3,177.5,52.2
5299,123.8,186.75,62.95
5300,110.8,191.684,80.884
5301,156.98,218.494,61.514
5302,160.3,189.024,28.724
5303,315,200.934,-114.066
5304,380,206.969,-173.031
5305,110.3,177.5,67.2
5306,93.8,177.5,83.7
5307,151.3,177.5,26.2
5308,134.8,198.275,63.475
5309,144.8,206.969,62.169
5310,182.8,198.275,15.475
5311,205.9,206.969,1.069
5312,149.98,191.684,41.704
5313,199.8,224.894,25.094
5314,266.8,191.684,-75.116
5315,173.81,177.5,3.69
5316,136.3,177.5,41.2
5317,280.9,206.969,-73.931
5318,145.98,203.208,57.228
5319,235.8,177.5,-58.3
5320,210.9,212.459,1.559
5321,223.64,259.071,35.431
5322,118.98,198.262,79.282
5323,101.8,177.5,75.7
5324,221.8,221.257,-0.543
5325,170.8,186.75,15.95
5326,155.98,186.75,30.77
5327,205.3,200.934,-4.366
5328,186.9,203.208,16.308
5329,207.3,200.934,-6.366
5330,332.1,212.459,-119.641
5331,112.3,177.5,65.2
5332,147.98,186.75,38.77
5333,182.8,218.494,35.694
5334,134.91,206.969,72.059
5335,221.8,189.024,-32.776
5336,293.2,280.255,-12.945
5337,164.8,189.024,24.224
5338,266.8,177.5,-89.3
5339,225.9,186.75,-39.15
5340,360.51,244.293,-116.217
5341,273.9,241.476,-32.424
5342,204.8,198.275,-6.525
5343,197.8,218.494,20.694
5344,319.33,293.577,-25.753
5345,195.9,203.208,7.308
5346,253.3,276.357,23.057
5347,298.9,232.678,-66.222
5348,175.8,177.5,1.7
5349,240,232.678,-7.322
5350,297.9,198.275,-99.625
5351,194.8,177.5,-17.3
5352,203.8,177.5,-26.3
5353,310.8,177.5,-133.3
5354,111.8,191.684,79.884
5355,197.3,186.75,-10.55
5356,235.8,189.024,-46.776
5357,186.8,189.024,2.224
5358,368.8,224.894,-143.906
5359,269.1,212.459,-56.641
5360,251.8,189.024,-62.776
5361,264.91,211.903,-53.007
5362,142.99,189.024,46.034
5363,200.9,203.208,2.308
5364,64.98,218.494,153.514
5365,223.3,250.786,27.486
